method,window,period,date,selected_alpha,selector_score_type,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
mean7,val_june,validation,2025-06-08,,none,1781.3549957153423,2168.5444668285722,86851.65452567783,19.011776857142877,59329.39505745775,131.58670150204773,59460.981758959795,16754.182441733097,1846.0099666666665,14405.684755087603,11320.134127619047,59183.22316408046,3,LP,0.004872599994996563,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-09,,none,2168.5444668285722,2158.59677504762,85337.00364660905,26.182083523809524,59573.28494116941,184.1079778854762,59757.39291905489,9959.425201823638,981.6363156096456,18412.444220890055,14923.032741523808,59764.72765685304,2,LP,0.0062658000097144395,6.821210263296962e-13,0
mean7,val_june,validation,2025-06-10,,none,2158.59677504762,2333.217336100531,85896.75485483598,0.0,59637.62217532497,0.0,59637.62217532497,10041.68915973428,458.2999333333329,19058.75275519694,15280.431226761904,59509.25227089964,0,LP,0.004761599993798882,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-11,,none,2333.217336100531,2446.1562815566153,86497.30005293591,2.011921428571327,60101.55703580572,13.950663185713582,60115.50769899143,6068.136095403885,0.0,22342.55005991299,17995.820497619046,60030.969863083395,1,LP,0.005193699995288625,8.526512829121202e-13,0
mean7,val_june,validation,2025-06-12,,none,2446.1562815566153,2602.310028023281,87227.27237338154,0.0,61109.40406178388,0.0,61109.40406178388,10616.774849328634,541.7576999999998,18293.736941576713,14677.388550857142,60993.88386245404,0,LP,0.005126999982167035,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-13,,none,2602.310028023281,2575.636351815873,39870.784257312174,0.0,20188.263742981435,0.0,20188.263742981435,1700.8743562304544,7516.404527204,12274.726223496767,9966.534549619048,20203.628480660904,0,LP,0.006627899972954765,8.526512829121202e-13,0
mean7,val_june,validation,2025-06-14,,none,2575.636351815873,2621.9770834973533,40161.01455702763,0.0,20731.87915139123,0.0,20731.87915139123,1845.078009523812,9772.498067656676,12149.416164914754,9799.320435067613,20705.31754184308,0,LP,0.005397699977038428,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-15,,none,2621.9770834973533,3274.0756011640224,88655.19257128982,0.0,61685.053972073,0.0,61685.053972073,13393.37323958025,298.84709999999995,19732.15385513815,15396.155956761902,61205.08052619861,0,LP,0.005583299993304536,8.526512829121202e-13,0
mean7,val_june,validation,2025-06-16,,none,3274.0756011640224,3169.124030929103,87193.37376454085,0.0,61398.598300270256,0.0,61398.598300270256,10706.065882563205,271.4355833333334,19033.03102731099,15511.211545333332,61476.35875530979,0,LP,0.0066319000034127384,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-17,,none,3169.124030929103,2703.398861549207,86364.67990742621,0.0,60540.05004255258,0.0,60540.05004255258,8366.83674970018,194.24276666666685,18872.325404392697,15705.736229999999,60887.37099133872,0,LP,0.005965799995465204,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-18,,none,2703.398861549207,2982.7942848275147,87152.17912865608,0.0,61021.27475371561,0.0,61021.27475371561,12644.475697422693,88.67290000000003,17048.33552780482,13557.695896571428,60815.06835854217,0,LP,0.005942499992670491,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-19,,none,2982.7942848275147,2739.674852192594,85047.43832933922,48.66240171428569,58601.06932509233,334.32397563485705,58935.393300727184,12027.547591402708,1736.3104999999996,17323.92594222222,14251.187502571427,59112.170150635044,2,LP,0.005318499985150993,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-20,,none,2739.674852192594,2884.6010395206395,36603.82914585303,0.0,18783.545444915133,0.0,18783.545444915133,1407.5243536190487,10477.99097560494,11512.102094914755,9194.36912828571,18702.506162958238,0,LP,0.00542709999717772,9.094947017729282e-13,0
mean7,val_june,validation,2025-06-21,,none,2884.6010395206395,3117.437340286773,35252.93467776476,0.0,18137.9645084634,0.0,18137.9645084634,1836.381907809525,11560.886014392712,12165.124657226337,9644.198301663811,18010.23677133868,0,MILP,0.1892807999975048,8.736833478906192e-11,0
mean7,val_august,validation,2025-08-18,,none,2178.160729337569,2168.930028625399,72442.89799171193,132.611270952381,53087.77352284189,1115.5127389771433,54203.286261819034,2418.8424443174636,2044.6419833333339,19611.667626251612,15893.758407904761,54210.327486475784,5,LP,0.006912900018505752,8.668621376273222e-13,0
mean7,val_august,validation,2025-08-19,,none,2168.930028625399,1852.4128791502637,72283.00706105233,115.82866466666655,52987.918941473385,987.5119954816656,53975.430936955054,1825.8608945855372,3133.5257974661963,17929.760095762493,14807.971112095238,54215.54836382919,4,LP,0.006553500017616898,8.526512829121202e-13,0
mean7,val_august,validation,2025-08-20,,none,1852.4128791502637,1630.2109173555552,72871.02814889594,1780.3983999723646,53870.87987228345,11365.584121833052,65236.4639941165,414.5755492380955,0.0,19927.06157146738,16340.901638503823,65409.71791900481,12,LP,0.005697799992049113,8.810729923425242e-13,0
mean7,val_august,validation,2025-08-21,,none,1630.2109173555552,1854.96182146032,74223.70503470546,0.0,53777.100736818415,0.0,53777.100736818415,2614.69657430923,2001.7503555696594,18739.809514731336,14976.969893238094,53605.73126276346,0,LP,0.005750499985879287,9.094947017729282e-13,0
mean7,val_august,validation,2025-08-22,,none,1854.96182146032,1486.6533281999998,40303.6915216214,33.57257334380747,22760.768117023872,68.55519476805485,22829.323311791926,113.67007933333377,16748.59792628101,13557.391227816577,11312.964538465714,23048.254627512575,1,MILP,0.10642330002156086,1.9326762412674725e-12,0
mean7,val_august,validation,2025-08-23,,none,1486.6533281999998,1916.1332087280416,40956.32355367901,0.0,22789.315320319434,0.0,22789.315320319434,396.99316747913,15072.660064663138,13527.011995060553,10570.347823523809,22534.514838924384,0,MILP,0.12846239999635145,1.8189894035458565e-12,0
mean7,val_august,validation,2025-08-24,,none,1916.1332087280416,2100.0782866380923,76191.91484413992,0.0,54807.279259693736,0.0,54807.279259693736,4229.894518825398,4279.161608546739,19914.30875429159,15965.039520857143,54668.04766628773,0,LP,0.007449600001564249,1.0231815394945443e-12,0
mean7,val_august,validation,2025-08-25,,none,2100.0782866380923,1707.2043083703695,76191.10289141079,194.44487727809246,55318.17323869997,1651.7392593657878,56969.91249806576,1195.8901647724842,920.9743325373406,20258.85702712286,16763.26077241047,57274.052450694406,3,LP,0.006827500008512288,9.094947017729282e-13,0
mean7,val_august,validation,2025-08-26,,none,1707.2043083703695,2289.7248573343904,77758.3581165138,0.0,55592.012127663096,0.0,55592.012127663096,5241.180835753079,2647.3793983303935,20087.952658049377,15746.97315895238,55149.310345313475,0,LP,0.007842699997127056,9.094947017729282e-13,0
mean7,val_august,validation,2025-08-27,,none,2289.7248573343904,1868.6339772031754,76984.80180751323,1.3456278095239895,55530.97953964914,11.34969775943009,55542.329237408565,3149.673414190475,2413.5014,20462.134455703705,16953.310701238093,55865.747561529744,1,LP,0.007263300009071827,7.673861546209082e-13,0
mean7,val_august,validation,2025-08-28,,none,1868.6339772031754,1928.8909241407414,76481.55441285713,46.880709523809514,55595.5082108034,388.3171611380952,55983.82537194149,1685.4176598259883,0.0,21163.111720935914,17087.889241714285,55936.99642200482,3,LP,0.006592199992155656,8.242295734817162e-13,0
mean7,val_august,validation,2025-08-29,,none,1928.8909241407414,1784.4022373777775,41237.63937088066,0.0,23201.078987772173,0.0,23201.078987772173,880.3741773333343,15249.610070510289,14118.287321703701,11565.852548666666,23287.491440250484,0,MILP,0.10790910001378506,7.958078640513122e-13,0
mean7,val_august,validation,2025-08-30,,none,1784.4022373777775,1574.0628858211626,41491.9794364268,0.0,23554.56616480929,0.0,23554.56616480929,762.0543517860101,19914.160596291593,13117.631954825394,10814.587299809524,23678.49732197388,0,MILP,0.123880500002997,8.021237994802909e-12,0
mean7,val_august,validation,2025-08-31,,none,1574.0628858211626,2395.7523527111116,78414.74288740623,26.50513619047615,56173.26556791876,218.3203532838092,56391.58592120257,4536.673750079958,2629.044000000001,20470.45615780247,15841.548967619048,55765.55304172112,3,LP,0.006569899996975437,9.348077867343818e-13,0
mean7,eval_september,evaluation,2025-09-10,,none,4786.2408636984155,5238.316696867728,67860.3791468054,968.5033833333317,45742.04806146357,5167.422119424991,50909.47018088856,3143.402825229861,0.0,20855.856868718398,16486.375813809525,50591.370976542516,7,LP,0.008704100007889792,9.094947017729282e-13,0
mean7,eval_september,evaluation,2025-09-11,,none,5238.316696867728,5267.832231968257,68579.1412554168,0.0,45187.745414369485,0.0,45187.745414369485,6862.961672665488,4680.02805,18492.11456751322,14952.048818095234,45167.741039088585,0,LP,0.006789600010961294,9.094947017729282e-13,0
mean7,eval_september,evaluation,2025-09-12,,none,5267.832231968257,5091.8495524444415,34678.13553075238,0.0,17410.78387866698,0.0,17410.78387866698,1114.4127548571428,19771.312085201527,12627.046854027038,10386.292363333332,17501.868443989046,0,MILP,0.09517469999263994,1.9326762412674725e-12,0
mean7,eval_september,evaluation,2025-09-13,,none,5091.8495524444415,5503.060397386243,35154.16471337143,0.0,17563.745789373785,0.0,17563.745789373785,650.3203497824813,23643.889300605522,13067.17799580247,10214.324416152378,17354.08402892431,0,MILP,0.11455759999807924,4.663595626671179e-12,0
mean7,eval_september,evaluation,2025-09-14,,none,5503.060397386243,5017.729710634924,67991.41635631863,0.0,45953.34523561001,0.0,45953.34523561001,4629.763650476189,156.4725878600807,18645.542031887126,15539.68666390476,46292.259237460436,0,LP,0.006691799993859604,1.0231815394945443e-12,0
mean7,eval_september,evaluation,2025-09-15,,none,5017.729710634924,4346.819261216931,66845.20598122045,0.0,44483.19185760012,0.0,44483.19185760012,5450.783866126983,3343.6896110922958,18881.690921810696,15897.989051142855,44943.13703211281,0,LP,0.007576200005132705,7.105427357601002e-13,0
mean7,eval_september,evaluation,2025-09-16,,none,4346.819261216931,3962.9858893227524,67072.47087710288,0.0,45277.021555688676,0.0,45277.021555688676,2963.7135246208118,1430.3384217530897,18589.99464263374,15403.345695238095,45545.763210707955,0,LP,0.005718100001104176,7.673861546209082e-13,0
mean7,eval_september,evaluation,2025-09-17,,none,3962.9858893227524,4272.116691571428,68302.34126374603,7.62916666666672,45573.89542539511,38.19542291666694,45612.090848311775,4246.706717246327,0.0,20131.197848118747,16028.05253495238,45395.62219724389,1,LP,0.006987600005231798,9.094947017729282e-13,0
mean7,eval_september,evaluation,2025-09-18,,none,4272.116691571428,4102.204983957672,68082.89330037507,0.0,44899.28540532378,0.0,44899.28540532378,4103.582394669018,1526.2655031651957,19210.078014350383,15713.08372847619,45017.00756380098,0,LP,0.007275400013895705,9.094947017729282e-13,0
mean7,eval_september,evaluation,2025-09-19,,none,4102.204983957672,4563.487342973546,34833.502167554376,0.0,17156.936978032616,0.0,17156.936978032616,480.1960529276891,15281.194618636091,13450.552927419167,10479.793748095237,16910.645929590642,0,MILP,0.09588280000025406,2.589533525881254e-12,0
mean7,eval_september,evaluation,2025-09-20,,none,4563.487342973546,4627.468890444444,34488.79635382128,0.0,16680.018558275347,0.0,16680.018558275347,605.289947142857,15593.405164015287,13616.232192663134,10971.564683333332,16646.19055440427,0,MILP,0.10543789999792352,2.0463630789890885e-12,0
mean7,eval_september,evaluation,2025-09-21,,none,4627.468890444444,4219.9497584232795,70812.93206489946,0.0,47677.43499170152,0.0,47677.43499170152,6214.731542497354,3429.82725,17092.910567830688,14212.024778761906,47961.25754928518,0,LP,0.0073216999880969524,9.094947017729282e-13,0
mean7,eval_september,evaluation,2025-09-22,,none,4219.9497584232795,3230.9975513597915,68400.17338225867,0.0,45839.26835360398,0.0,45839.26835360398,2732.9273403151115,2524.7006999999994,17992.539184038797,15464.013725428573,46535.440641671186,0,LP,0.008483499987050891,8.881784197001252e-13,0
mean7,eval_september,evaluation,2025-09-23,,none,3230.9975513597915,3015.186272931218,70396.09321486302,0.0,46525.84878368658,0.0,46525.84878368658,2917.0275938306877,1785.7420661846013,19847.042747895346,16270.33477638095,46677.688608553115,0,LP,0.008629799995105714,9.094947017729282e-13,0
mean7,eval_december,evaluation,2025-12-08,,none,1451.3861965089911,1823.0339727153448,96889.40221220929,0.0,73415.16957345138,0.0,73415.16957345138,4303.361958872428,0.0,23180.76914781305,18441.940011142855,73111.28665907933,0,LP,0.0068048999819438905,9.663381206337363e-13,0
mean7,eval_december,evaluation,2025-12-09,,none,1823.0339727153448,1683.0517489354504,96886.96378117341,28.02018466666675,72649.39874829694,207.1730520160006,72856.57180031294,5216.630047634331,0.0,23346.756068110517,19036.85641657143,72970.68522164943,2,LP,0.0062612000037916005,6.821210263296962e-13,0
mean7,eval_december,evaluation,2025-12-10,,none,1683.0517489354504,1630.41333437037,97080.37761040211,0.0,73928.39251099381,0.0,73928.39251099381,4388.33247580011,0.0,22904.21705812581,18599.79039019048,73971.79515383435,0,LP,0.008769200008828193,9.094947017729282e-13,0
mean7,eval_december,evaluation,2025-12-11,,none,1630.41333437037,1849.5066304476222,97468.24909619165,0.0,72690.50660908954,0.0,72690.50660908954,7011.706431443853,0.0,22621.59999093827,18126.312026190473,72513.5075710543,0,LP,0.006591600016690791,9.094947017729282e-13,0
mean7,eval_december,evaluation,2025-12-12,,none,1849.5066304476222,1922.1565517195847,50946.63655140623,0.0,23518.60312390172,0.0,23518.60312390172,2015.804446546742,1328.8133463915274,20116.949189420335,16229.343914285711,23471.278828966562,0,LP,0.008299100009026006,1.0231815394945443e-12,0
mean7,eval_december,evaluation,2025-12-13,,none,1922.1565517195847,2001.8885422253966,51821.586006790116,0.0,24285.644954085,0.0,24285.644954085,2986.9171102692585,1132.38245,20168.390903854193,16264.637840666666,24233.28281312259,0,LP,0.006528800004161894,7.958078640513122e-13,0
mean7,eval_december,evaluation,2025-12-14,,none,2001.8885422253966,1739.627803660316,97981.36402969193,0.0,75056.59107577111,0.0,75056.59107577111,5070.020763092301,0.0,22992.927006885355,18860.305540285714,75273.91704286823,0,LP,0.005741700006183237,6.821210263296962e-13,0
mean7,eval_december,evaluation,2025-12-15,,none,1739.627803660316,1911.330116133336,99872.19156622222,0.0,76624.21325448077,0.0,76624.21325448077,5856.4810384444445,0.0,23113.791999396828,18567.639438285714,76482.90289519915,0,LP,0.005502199986949563,9.094947017729282e-13,0
mean7,eval_december,evaluation,2025-12-16,,none,1911.330116133336,1830.002305755558,99682.91976615167,0.0,75926.10397873515,0.0,75926.10397873515,6019.673972596122,0.0,22728.155208222215,18483.000748,75992.77834755859,0,LP,0.006108999979915097,9.094947017729282e-13,0
mean7,eval_december,evaluation,2025-12-17,,none,1830.002305755558,1875.848881186245,99301.84177987183,0.0,75837.82804770386,0.0,75837.82804770386,6848.438154174018,0.0,22212.077058650197,17950.520499619044,75800.32881557006,0,LP,0.005798500002129003,1.0231815394945443e-12,0
mean7,eval_december,evaluation,2025-12-18,,none,1875.848881186245,1865.7872980433888,98744.06427248205,0.0,74648.42216844569,0.0,74648.42216844569,6997.454446426801,0.0,23102.096232721928,18721.753373333333,74656.6578760956,0,LP,0.0055444999889004976,9.094947017729282e-13,0
mean7,eval_december,evaluation,2025-12-19,,none,1865.7872980433888,1694.2762466719578,52224.09750531099,0.0,24122.969309358465,0.0,24122.969309358465,3934.6522071416844,1810.65698271605,19603.984008881827,16033.58699342857,24234.89484881769,0,LP,0.006787299993447959,1.0231815394945443e-12,0
mean7,eval_december,evaluation,2025-12-20,,none,1694.2762466719578,1872.7814958687843,52488.170953038214,0.0,24219.87187015617,0.0,24219.87187015617,3795.8309026360967,1821.318116666667,20284.289260306876,16269.619576571426,24104.365809163693,0,LP,0.007501799991587177,9.094947017729282e-13,0
mean7,eval_december,evaluation,2025-12-21,,none,1872.7814958687843,1866.898438401062,98002.88393659024,0.0,74281.00673686316,0.0,74281.00673686316,4562.700099780128,0.0,23198.4037992863,18796.001829142857,74285.82536538942,0,LP,0.007928300008643419,9.094947017729282e-13,0
rolling_cost_selector,dev_march,development,2025-03-07,1.0,cost,1607.6682326867735,1799.9208019068776,34105.28322439623,0.0,14082.992075686865,0.0,14082.992075686865,565.2098166337454,9475.432254961785,15628.04372194356,12485.68810247619,13977.704715837763,0,MILP,0.06223209999734536,1.6484591469634324e-12,0
rolling_cost_selector,dev_march,development,2025-03-08,1.0,cost,1799.9208019068776,1746.8951542507957,32969.96055831864,0.0,13568.518769028096,0.0,13568.518769028096,509.3328688112868,10500.46662127925,15498.65597079953,12601.634419238093,13597.022009963997,0,MILP,0.15215350000653416,1.4210854715202004e-12,0
rolling_cost_selector,dev_march,development,2025-03-09,1.0,cost,1746.8951542507957,1561.1631377291037,76873.91025030451,0.0,48596.71613421043,0.0,48596.71613421043,7848.288972299819,2007.7979637895348,20270.826732024692,16586.528467809523,48727.7367223778,0,LP,0.0054418999934569,6.821210263296962e-13,0
rolling_cost_selector,dev_march,development,2025-03-10,1.0,cost,1561.1631377291037,1492.0528197248711,75468.31508035742,0.0,49242.05094077318,0.0,49242.05094077318,3048.439095282771,360.69671666666625,21470.037392693706,17452.929574285714,49291.962844375324,0,LP,0.006619099993258715,6.821210263296962e-13,0
rolling_cost_selector,dev_march,development,2025-03-11,1.0,cost,1492.0528197248711,1660.3619091830622,75212.64844544501,0.0,48126.316245688184,0.0,48126.316245688184,5785.330828725446,1440.661016666667,20506.629576529103,16458.891776476194,48006.740421923525,0,LP,0.005510499991942197,7.736034035588091e-13,0
rolling_cost_selector,dev_march,development,2025-03-12,1.0,cost,1660.3619091830622,1461.79973104127,74725.50240643973,0.0,46963.13106840106,0.0,46963.13106840106,6599.761112459718,2063.319184865368,20029.43887425751,16402.551448476195,47102.55174998604,0,LP,0.005115500011015683,9.094947017729282e-13,0
rolling_cost_selector,dev_march,development,2025-03-13,1.0,cost,1461.79973104127,1411.4148678222232,74105.09665238565,31.119295977141405,47584.970061691936,193.14775464432972,47778.117816336264,2413.5683936213895,0.0,22223.031131430926,18046.00159335619,47814.37847979235,2,LP,0.0055930000089574605,8.588685318500211e-13,0
rolling_cost_selector,dev_march,development,2025-03-14,1.0,cost,1411.4148678222232,1920.35807457037,32440.35028776249,0.0,13099.816045592132,0.0,13099.816045592132,354.032023113465,12614.122854704287,15709.055476516165,12266.28604990476,12828.931978068944,0,MILP,0.13025529999868013,2.021099337273174e-12,0
rolling_cost_selector,dev_march,development,2025-03-15,1.0,cost,1920.35807457037,1370.7079328285708,31490.085345136977,0.0,13136.119229275908,0.0,13136.119229275908,567.2663150476187,7657.394756388007,14926.232901415637,12584.933777714285,13435.29105317526,0,MILP,0.12493869999889284,8.526512829121202e-13,0
rolling_cost_selector,dev_march,development,2025-03-16,1.0,cost,1370.7079328285708,1838.5584962412745,73812.72461107819,0.0,46171.064292937954,0.0,46171.064292937954,5512.903254158728,488.8266500000001,21257.27508691946,16797.327313333335,45840.5720232838,0,LP,0.0065808999934233725,1.0231815394945443e-12,0
rolling_cost_selector,dev_march,development,2025-03-17,1.0,cost,1838.5584962412745,1956.3184412920637,72433.1862534168,0.0,44218.728791059686,0.0,44218.728791059686,8161.870174297475,2635.277233333333,19325.912957405046,15548.00554495238,44138.162367853634,0,LP,0.005618800001684576,9.094947017729282e-13,0
rolling_cost_selector,dev_march,development,2025-03-18,1.0,cost,1956.3184412920637,1825.798837915346,70256.2525740435,0.0,43465.343056638885,0.0,43465.343056638885,3874.0398293262765,1253.98175,21682.843532050556,17680.570904,43556.499905431236,0,LP,0.006312100013019517,9.094947017729282e-13,0
rolling_cost_selector,dev_march,development,2025-03-19,1.0,cost,1825.798837915346,2060.98474157037,69981.0760173733,0.0,42880.75843055519,0.0,42880.75843055519,4383.967977348611,1902.2185999999997,21146.061456500884,16916.64246647619,42717.385513642905,0,LP,0.007561200007330626,8.952838470577262e-13,0
rolling_cost_selector,dev_march,development,2025-03-20,1.0,cost,2060.98474157037,1550.5062194888894,69155.06826177072,35.58052725809614,43300.17888757115,235.32960728504787,43535.5084948562,2440.0422835390914,1014.3316833333329,20982.861449279248,17455.548443789525,43893.23876211877,1,LP,0.005492199998116121,9.601208716958354e-13,0
rolling_cost_selector,dev_april,development,2025-04-17,0.25,cost,1618.0719069862432,1945.3748361206358,60586.32635317931,0.0,36050.00829937457,0.0,36050.00829937457,1817.9663978459798,1838.5459606502077,19825.784255064074,15764.31261038095,35829.73649653208,0,LP,0.005189099989365786,9.094947017729282e-13,0
rolling_cost_selector,dev_april,development,2025-04-18,0.25,cost,1945.3748361206358,2146.0427089597865,26954.930240705464,0.0,10724.361873939952,0.0,10724.361873939952,432.5333284761913,17494.274828962964,13123.17797040917,10449.173070476192,10623.329989575157,0,MILP,0.09241309997742064,2.2168933355715126e-12,0
rolling_cost_selector,dev_april,development,2025-04-19,0.25,cost,2146.0427089597865,2102.49358338201,26817.021450395066,0.0,10644.189084501631,0.0,10644.189084501631,502.6140351428577,17138.474211944736,12791.83245435509,10400.578501047616,10666.058529947872,0,MILP,0.10953289997996762,5.6009715384182826e-11,0
rolling_cost_selector,dev_april,development,2025-04-20,0.25,cost,2102.49358338201,1969.5795107566153,59747.4441886408,0.0,35468.157287796974,0.0,35468.157287796974,1743.3974853838972,2416.319024331574,19734.765583972956,16104.782788380951,35557.32867455099,0,LP,0.007790800009388477,9.094947017729282e-13,0
rolling_cost_selector,dev_april,development,2025-04-21,0.25,cost,1969.5795107566153,1477.9647709417982,59458.541821912986,0.0,34940.07520958618,0.0,34940.07520958618,3317.4571457248744,4615.290849020582,18164.93005088182,15156.046607047618,35264.814705822195,0,LP,0.006211400002939627,9.094947017729282e-13,0
rolling_cost_selector,dev_april,development,2025-04-22,0.25,cost,1477.9647709417982,1705.933222255025,59595.06151332435,0.0,35587.88832380564,0.0,35587.88832380564,1503.4590126843025,1981.7911237107633,19745.844495161662,15788.962434899046,35433.81299637995,0,LP,0.005765100009739399,7.958078640513122e-13,0
rolling_cost_selector,dev_april,development,2025-04-23,0.25,cost,1705.933222255025,1854.0215778994727,59751.19244037645,0.0,36245.22166386732,0.0,36245.22166386732,2373.3974024820714,2241.4925561516766,18963.71707892651,15227.331313850475,36145.54024480548,0,LP,0.005691799975465983,1.0231815394945443e-12,0
rolling_cost_selector,dev_april,development,2025-04-24,0.25,cost,1854.0215778994727,1815.1178250148155,58711.45627694014,0.0,35094.84546905111,0.0,35094.84546905111,2990.1857373933017,5079.289932438572,18878.3541300235,15326.480222915234,35120.62178271083,0,LP,0.006299700005911291,9.094947017729282e-13,0
rolling_cost_selector,dev_april,development,2025-04-25,0.25,cost,1815.1178250148155,1757.9912371132332,26130.68592015638,0.0,9948.736726083931,0.0,9948.736726083931,277.03426780952486,21542.201724992356,12434.243191925925,10123.150914571426,9976.53580910507,0,MILP,0.12201849999837577,1.1118572729174048e-10,0
rolling_cost_selector,dev_april,development,2025-04-26,0.25,cost,1757.9912371132332,1528.5528376656105,26058.808989927096,0.0,10089.014904998652,0.0,10089.014904998652,62.003718952381064,23784.54332531922,12360.85722013168,10218.788907809521,10200.068682892288,0,MILP,0.11720760000753216,9.734435479913373e-12,0
rolling_cost_selector,dev_april,development,2025-04-27,0.25,cost,1528.5528376656105,1485.078089274073,55806.05916888888,421.9215317190496,32719.344613623645,2768.016208842825,35487.36082246647,1171.7059366607914,2696.308154526749,20134.85631389182,16348.360887804758,35516.07173650627,1,LP,0.008089800016023219,9.094947017729282e-13,0
rolling_cost_selector,dev_april,development,2025-04-28,0.25,cost,1485.078089274073,1504.9808207925923,55359.6419113933,4426.512500226662,33317.2332656606,28044.780764337724,61362.014029998325,166.57554247619032,0.0,15682.626811107584,12685.015258630478,61348.29215394892,9,LP,0.005783600005088374,8.810729923425242e-13,0
rolling_cost_selector,dev_april,development,2025-04-29,0.25,cost,1504.9808207925923,1708.2381589777765,57695.52719732746,91.64631719332829,33757.04152597411,606.5153271854466,34363.556853159556,2280.3068751122855,4399.810942798355,18373.212503035862,14699.370523092384,34229.94678522605,1,LP,0.006600900000194088,9.094947017729282e-13,0
rolling_cost_selector,dev_april,development,2025-04-30,0.5,cost,1708.2381589777765,1574.2241074687856,57021.52832893709,0.0,33511.609919306844,0.0,33511.609919306844,2107.203209269842,3321.3038602716024,18193.576170633747,14857.409344571428,33599.58989284615,0,LP,0.0058154000143986195,8.86402062860725e-13,0
rolling_cost_selector,val_june,validation,2025-06-08,0.5,cost,1781.3549957153423,2091.7393678433887,87212.15475059376,19.011776857142877,59483.74378681913,131.58670150204773,59615.330488321175,17077.365602553797,1625.3386999999998,16127.33170165902,12783.79274342857,59392.66966330721,3,LP,0.005839200021000579,9.094947017729282e-13,0
rolling_cost_selector,val_june,validation,2025-06-09,0.5,cost,2091.7393678433887,2138.257540046561,85600.55768052791,26.182083523809524,59569.967163839974,184.1079778854762,59754.07514172544,9988.883467980018,964.5978262504459,19466.733586868886,15726.187850380951,59719.77586874102,2,LP,0.00585819999105297,7.958078640513122e-13,0
