method,window,period,date,selected_plan,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
saa_joint,val_june,validation,2025-06-17,saa_joint,8124.357086905045,6614.190379186239,80327.61329486065,0.0,59963.334850459454,0.0,59963.334850459454,4412.337364281006,82.02935000000014,13449.396846631085,12253.161482718098,61089.562437532986,0,SAA-MILP,1.2861051999789197,1.8189894035458565e-12,0
saa_joint,val_june,validation,2025-06-18,saa_joint,6614.190379186239,7795.6552202179755,82273.60121671988,0.0,61082.790992417235,0.0,61082.790992417235,7725.058722089358,88.67290000000003,12990.317566852444,9458.838872221913,60210.81677381797,0,SAA-MILP,1.5033692000142764,1.0231815394945443e-12,0
saa_joint,val_june,validation,2025-06-19,saa_joint,7795.6552202179755,8168.608779708368,79042.3282760618,0.0,58793.291791317606,0.0,58793.291791317606,6648.516621740139,1413.7795420747962,12551.945835292197,9831.417923045326,58522.110032236924,0,SAA-MILP,2.554090699995868,2.5224267119483557e-12,0
saa_joint,val_june,validation,2025-06-20,saa_joint,8168.608779708368,4094.3986542115254,31810.364145039282,0.0,17572.647237979872,0.0,17572.647237979872,507.9621709955888,10484.29728275798,10970.068180173046,12552.544338887328,19850.848777667226,0,SAA-MILP,0.8787967000098433,4.320099833421409e-12,0
saa_joint,val_june,validation,2025-06-21,saa_joint,4094.3986542115254,4096.7707294825395,34455.696236000316,0.0,18126.741955340807,0.0,18126.741955340807,1065.0973253704285,11582.11328770841,13008.475553566135,10534.730330644656,18125.440698596653,0,SAA-MILP,1.2294616999861319,3.296918293926865e-12,0
saa_joint,val_august,validation,2025-08-18,saa_joint,2178.160729337569,2300.6739034099546,72481.68567586444,25.67224333333354,53171.27339891444,214.57856790833506,53385.851966822775,2251.433498562428,2018.8177650335078,19645.943064579078,15802.952025643906,53292.39830507449,3,SAA-MILP,1.7028363000135869,3.495870259939693e-12,0
saa_joint,val_august,validation,2025-08-19,saa_joint,2300.6739034099546,1934.8970152998934,72330.54427563354,14.570060000000012,52988.5921286413,124.4469157300001,53113.039044371304,1585.1589886564943,3225.7664999999984,18661.726296189998,15445.197499212953,53390.52607889269,2,SAA-MILP,0.9822656000033021,3.467448550509289e-12,0
saa_joint,val_august,validation,2025-08-20,saa_joint,1934.8970152998934,1643.2466671015984,72806.36364008873,1672.6114760201729,53943.17217370714,10678.668094650455,64621.8402683576,309.4818180470371,0.0,19901.51339354569,16382.711162150488,64849.24405504009,9,SAA-MILP,0.921708400011994,3.183231456205249e-12,0
saa_joint,val_august,validation,2025-08-21,saa_joint,1643.2466671015984,1978.9715443200355,74151.3322959798,0.0,54005.25231005741,0.0,54005.25231005741,2390.347080400382,2122.0068,18381.09233026047,14586.53239801439,53749.266707395414,0,SAA-MILP,2.5612718999909703,4.120181882156342e-10,0
saa_joint,val_august,validation,2025-08-22,saa_joint,1978.9715443200355,1504.7887007620773,40191.5681980571,0.0,22920.80370411145,0.0,22920.80370411145,62.010303904251714,16817.592946216853,13200.842669148227,11119.447121212224,23202.669248164835,0,SAA-MILP,0.8054527999775019,2.7284841053187847e-12,0
saa_joint,val_august,validation,2025-08-23,saa_joint,1504.7887007620773,2338.486664147609,40965.10074074172,0.0,22935.416493611945,0.0,22935.416493611945,23.47110019047625,15054.419107425041,13720.401137259067,10363.196754132863,22440.802771200713,0,SAA-MILP,0.6759420000016689,3.637978807091713e-12,0
saa_joint,val_august,validation,2025-08-24,saa_joint,2338.486664147609,2146.260964685904,75597.33615778288,0.0,55065.52515608537,0.0,55065.52515608537,3788.9860230991426,4730.124220411526,18513.892423444253,15169.255992505381,55211.02451238086,0,SAA-MILP,0.9465875000169035,4.547473508864641e-12,0
saa_joint,val_august,validation,2025-08-25,saa_joint,2146.260964685904,1728.6181569479252,75991.07104612769,149.94671830952075,55629.17921729195,1275.4467859407835,56904.62600323273,1135.3236957613194,962.0525166666669,19191.75295950924,15921.198424166667,57227.94052846852,1,SAA-MILP,1.1153034000017215,2.7284841053187847e-12,0
saa_joint,val_august,validation,2025-08-26,saa_joint,1728.6181569479252,2477.8245836042192,77621.98907474685,0.0,55760.057345654095,0.0,55760.057345654095,4783.2477533004,2965.026950000001,19319.00107432873,14974.105086215612,55190.67825504795,0,SAA-MILP,1.211234999995213,2.0463630789890885e-12,0
saa_joint,val_august,validation,2025-08-27,saa_joint,2477.8245836042192,2070.5776990502472,76621.60262066052,0.0,55364.10519764592,0.0,55364.10519764592,2863.1928062709603,2491.941557780774,19572.850452845723,16220.531062903607,55676.890658268996,0,SAA-MILP,1.1022997999971267,2.0747847884194925e-12,0
saa_joint,val_august,validation,2025-08-28,saa_joint,2070.5776990502472,2010.3171011388445,76192.43506682952,17.887666666666632,55567.51097830289,150.42633283333305,55717.93731113622,1615.601294830104,0.0,20427.16312343698,16600.236668104222,55764.76909844318,1,SAA-MILP,1.3434706999978516,1.9610979506978765e-12,0
saa_joint,val_august,validation,2025-08-29,saa_joint,2010.3171011388445,2336.1005395996162,41196.41086093215,0.0,23273.29985219502,0.0,23273.29985219502,459.94950336791425,15184.631991462667,14228.441692036202,11231.832675934635,23078.462827062416,0,SAA-MILP,1.545724399999017,2.3305801732931286e-12,0
saa_joint,val_august,validation,2025-08-30,saa_joint,2336.1005395996162,2001.2932212019646,40924.28853660008,0.0,23465.2730636018,0.0,23465.2730636018,402.5094771552734,19900.66234945796,12682.755069533647,10574.35819288014,23662.540280074252,0,SAA-MILP,1.1098266000044532,3.637978807091713e-12,0
saa_joint,val_august,validation,2025-08-31,saa_joint,2001.2932212019646,2660.704116828883,77709.99548653478,0.0,56216.249936306405,0.0,56216.249936306405,3846.649850351167,3093.5439839127685,18577.414541438404,14454.235972500883,55713.85466609169,0,SAA-MILP,1.6491653000121005,3.325340003357269e-12,0
saa_joint,eval_september,evaluation,2025-09-10,saa_joint,4786.2408636984155,6077.7882416762795,67919.0278066793,386.93610183333186,46041.67895343446,2020.3945815464922,48062.07353498095,2060.830972276306,0.0,19824.95603187501,14895.821745638681,47153.287523506384,4,SAA-MILP,1.9584328999917489,3.552713678800501e-12,0
saa_joint,eval_september,evaluation,2025-09-11,saa_joint,6077.7882416762795,6444.068679055203,67768.58938420331,0.0,45400.002834768435,0.0,45400.002834768435,5247.320007316929,5464.840041770722,17003.637674427886,13443.29412264556,45151.75352123159,0,SAA-MILP,1.6651063000026625,2.6147972675971687e-12,0
saa_joint,eval_september,evaluation,2025-09-12,saa_joint,6444.068679055203,6417.381890761685,33874.21930030746,0.0,17407.492245839065,0.0,17407.492245839065,148.53502414226938,19810.147069298488,12567.890085951947,10204.009079085246,17421.30471032781,0,SAA-MILP,0.5454048999818042,2.481354280924743e-12,0
saa_joint,eval_september,evaluation,2025-09-13,saa_joint,6417.381890761685,6543.363012257091,34234.39551230154,0.0,17757.609834790936,0.0,17757.609834790936,0.0,23693.898358656388,12736.908741926109,10203.513071614287,17693.37654901788,0,SAA-MILP,0.5459169000096153,2.7853275241795927e-12,0
saa_joint,eval_september,evaluation,2025-09-14,saa_joint,6543.363012257091,6462.366155981972,66969.29734116413,0.0,46003.01612005499,0.0,46003.01612005499,2970.960462292765,781.4006267313358,16792.150909408665,13674.539407268627,46059.57749036779,0,SAA-MILP,15.300073099992005,2.6943780540023e-11,0
saa_joint,eval_september,evaluation,2025-09-15,saa_joint,6462.366155981972,5984.401080585999,65417.945696971234,0.0,44438.85530660813,0.0,44438.85530660813,3712.614686344093,3801.4411293274497,17194.883241172298,14358.023993205938,44766.52605641487,0,SAA-MILP,13.751665699994192,2.3874235921539366e-12,0
saa_joint,eval_september,evaluation,2025-09-16,saa_joint,5984.401080585999,5364.421759907112,65369.90573436593,0.0,45082.0227458517,0.0,45082.0227458517,1352.8298647309825,1971.910282306878,16375.668382135485,13822.272778140743,45516.102429686245,0,SAA-MILP,3.020391500002006,4.547473508864641e-12,0
saa_joint,eval_september,evaluation,2025-09-17,saa_joint,5364.421759907112,5785.3389016825395,66847.2347197724,2.606964285714298,45574.12158448167,13.051766696428636,45587.17335117809,2452.1382696143446,596.3931216472664,18222.98139578222,14381.789502985712,45292.42638572306,1,SAA-MILP,4.350230700016255,3.637978807091713e-12,0
saa_joint,eval_september,evaluation,2025-09-18,saa_joint,5785.3389016825395,5746.4370061052305,66484.75841383068,0.0,45014.48855567189,0.0,45014.48855567189,2261.031420235919,2070.647133333333,17010.73920849658,13813.71046490181,45041.44146657209,0,SAA-MILP,2.679980799992336,3.637978807091713e-12,0
saa_joint,eval_september,evaluation,2025-09-19,saa_joint,5746.4370061052305,5319.593572555924,33366.21252812081,0.0,17016.52530989966,0.0,17016.52530989966,0.0,15321.180733756608,12251.781936273195,10308.10245857566,17244.428490488914,0,SAA-MILP,1.1390772000013385,2.5011104298755527e-12,0
saa_joint,eval_september,evaluation,2025-09-20,saa_joint,5319.593572555924,5559.052651492064,33927.07177201184,0.0,17076.73197204621,0.0,17076.73197204621,0.0,15613.00034097002,12911.18171929453,10242.544021586044,16950.12636512649,0,SAA-MILP,1.5762382000102662,2.7284841053187847e-12,0
saa_joint,eval_september,evaluation,2025-09-21,saa_joint,5559.052651492064,5634.014143184267,69882.86181883897,0.0,47624.30423128201,0.0,47624.30423128201,4874.132615931099,3688.8947825773103,15604.639970917106,12572.293033919874,47572.096222821536,0,SAA-MILP,2.8642458000103943,3.637978807091713e-12,0
saa_joint,eval_september,evaluation,2025-09-22,saa_joint,5634.014143184267,3860.8719494407856,67007.47979962389,0.0,45941.9831167637,0.0,45941.9831167637,1998.745366258668,2863.8806999999993,16456.114865268577,14925.281015236678,47190.185455835555,0,SAA-MILP,5.357739700004458,1.2280452210688964e-09,0
saa_joint,eval_september,evaluation,2025-09-23,saa_joint,3860.8719494407856,3268.0690264920668,69824.85664994881,0.0,46583.088301057316,0.0,46583.088301057316,2481.508200209291,2220.558350005879,18629.98498449554,15623.810468095233,47000.17072907644,0,SAA-MILP,9.065726200002246,2.3874235921539366e-12,0
saa_joint,eval_december,evaluation,2025-12-08,saa_joint,1451.3861965089911,3705.6161908445165,96687.90486023668,0.0,74150.44074854156,0.0,74150.44074854156,2340.309327070753,0.0,23534.6180084068,17034.233591907534,72307.23859801069,0,SAA-MILP,2.2866937999788206,1.6200374375330284e-12,0
saa_joint,eval_december,evaluation,2025-12-09,saa_joint,3705.6161908445165,3689.7539987481364,94549.61680104339,0.0,72824.0172821511,0.0,72824.0172821511,3141.5019558647923,0.0,21231.245007361467,17211.584428849532,72836.9481312342,0,SAA-MILP,2.025493399996776,1.5916157281026244e-12,0
saa_joint,eval_december,evaluation,2025-12-10,saa_joint,3689.7539987481364,3846.8300166007366,94537.59353712914,0.0,73962.43898564983,0.0,73962.43898564983,2001.3483914531523,0.0,21090.83296285256,16942.206283843236,73832.9230350271,0,SAA-MILP,1.7291569999943022,1.3642420526593924e-12,0
saa_joint,eval_december,evaluation,2025-12-11,saa_joint,3846.8300166007366,4069.4864587931143,94672.43027526485,0.0,72580.73124432784,0.0,72580.73124432784,4752.92644057378,0.0,19778.20177219966,15819.95263750858,72400.8536452136,0,SAA-MILP,2.3722080000152346,2.0463630789890885e-12,0
saa_joint,eval_december,evaluation,2025-12-12,saa_joint,4069.4864587931143,4348.41329544853,48018.66723525995,0.0,23852.582790016102,0.0,23852.582790016102,756.7701692745472,0.0,17349.733840327397,13802.250257675321,23670.889325630946,0,SAA-MILP,2.5303719000075944,5.002220859751105e-12,0
saa_joint,eval_december,evaluation,2025-12-13,saa_joint,4348.41329544853,4668.722811556138,48627.00803299171,0.0,24711.066656843464,0.0,24711.066656843464,1263.3821229788687,0.0,17246.38927464563,13681.296747966118,24500.710789297354,0,SAA-MILP,1.1393456000078004,3.183231456205249e-12,0
saa_joint,eval_december,evaluation,2025-12-14,saa_joint,4668.722811556138,3761.03716498413,94745.86991870146,0.0,74678.04316628541,0.0,74678.04316628541,3012.0110535768326,0.0,19852.916563365492,16897.77949824086,75430.20935799494,0,SAA-MILP,2.630903399985982,2.9558577807620168e-12,0
saa_joint,eval_december,evaluation,2025-12-15,saa_joint,3761.03716498413,3944.1490684587984,97327.94465500097,0.0,76353.90384386608,0.0,76353.90384386608,3750.4361193077953,0.0,20753.420294206928,16645.469725180414,76203.20343397607,0,SAA-MILP,1.6261323999788146,3.183231456205249e-12,0
saa_joint,eval_december,evaluation,2025-12-16,saa_joint,3944.1490684587984,3791.5273581221886,97154.05620352221,0.0,75778.96857062828,0.0,75778.96857062828,4001.747809157555,0.0,20376.71894912777,16642.50188809645,75904.09128275071,0,SAA-MILP,2.558221400016919,3.865352482534945e-12,0
saa_joint,eval_december,evaluation,2025-12-17,saa_joint,3791.5273581221886,3432.1457910483336,96972.60910849203,0.0,75407.9132164574,0.0,75407.9132164574,5295.801750026102,0.0,20044.230011398624,16559.26971959936,75701.86173238716,0,SAA-MILP,2.1602509999938775,1.0231815394945443e-12,0
saa_joint,eval_december,evaluation,2025-12-18,saa_joint,3432.1457910483336,3601.74063123164,96777.94011925798,0.0,74625.40715353348,0.0,74625.40715353348,5236.273522707331,0.0,21172.443545889546,16997.043916005554,74486.58868899824,0,SAA-MILP,2.049170200014487,1.0231815394945443e-12,0
saa_joint,eval_december,evaluation,2025-12-19,saa_joint,3601.74063123164,4099.156409792068,49843.63341346172,0.0,24707.47737722081,0.0,24707.47737722081,1526.007864688938,1599.2176160493834,17696.539115889587,13886.522483166184,24382.871301368952,0,SAA-MILP,1.3377385000057984,9.592326932761343e-12,0
saa_joint,eval_december,evaluation,2025-12-20,saa_joint,4099.156409792068,4343.148906419774,49346.60391155745,0.0,24563.26998974189,0.0,24563.26998974189,1542.6285441357995,1422.9793001716314,17395.003001500463,13870.35918425044,24405.38884997714,0,SAA-MILP,1.1888466000091285,4.092726157978177e-12,0
saa_joint,eval_december,evaluation,2025-12-21,saa_joint,4343.148906419774,3700.2671280772443,95054.89205388667,0.0,73769.34345730853,0.0,73769.34345730853,2631.754989046444,0.0,20862.88841411492,17477.533215941363,74295.90783189332,0,SAA-MILP,1.8464946000021882,9.663381206337363e-13,0
saa_shuffled,dev_march,development,2025-03-07,saa_shuffled,1607.6682326867735,2173.62441044801,34200.80545135138,0.0,14228.166520664652,0.0,14228.166520664652,301.6191666666664,9432.010914961786,15976.469875813049,12431.580039423457,13918.219912468488,0,SAA-MILP,1.0457007999939378,2.8137492336099967e-12,0
saa_shuffled,dev_march,development,2025-03-08,saa_shuffled,2173.62441044801,2119.4651775203706,32633.165149774413,0.0,13628.7739213187,0.0,13628.7739213187,239.31007251209505,10461.199309139327,15359.26084784842,12489.744596392096,13657.88650613902,0,SAA-MILP,0.6569950999983121,3.524291969370097e-12,0
saa_shuffled,dev_march,development,2025-03-09,saa_shuffled,2119.4651775203706,4675.099205828567,75748.77579459405,0.0,49979.1316055509,0.0,49979.1316055509,4393.8360599762755,2189.5060775096995,18588.62095595106,12756.71234884298,48176.31548477525,0,SAA-MILP,1.4627595999918412,2.7284841053187847e-12,0
saa_shuffled,dev_march,development,2025-03-10,saa_shuffled,4675.099205828567,4067.7455405524515,71323.8769934732,0.0,49140.355016818496,0.0,49140.355016818496,640.0095758429209,0.0,16781.12771778308,14139.331750152796,49578.989629841315,0,SAA-MILP,1.2635689999733586,2.7284841053187847e-12,0
saa_shuffled,dev_march,development,2025-03-11,saa_shuffled,4067.7455405524515,4110.686154437939,71704.86099392308,0.0,48361.261672697074,0.0,48361.261672697074,3004.64502103603,1643.4713196096338,16206.206846213077,13088.38099293565,48330.75435253483,0,SAA-MILP,1.3611999000131618,2.9558577807620168e-12,0
saa_shuffled,dev_march,development,2025-03-12,saa_shuffled,4110.686154437939,3924.807352612062,71404.01584867248,0.0,47272.29361445398,0.0,47272.29361445398,3838.8292644550115,2172.9285666666665,16442.180294003996,13485.456959786523,47402.80864750452,0,SAA-MILP,1.1487907999835443,2.3590018827235326e-12,0
saa_shuffled,dev_march,development,2025-03-13,saa_shuffled,3924.807352612062,3378.2144287008487,70766.48291365872,0.0,47751.34931587567,0.0,47751.34931587567,252.43071857142866,0.0,18212.462157582762,15244.027979162127,48144.717895150316,0,SAA-MILP,1.2789536000054795,5.6274984672199935e-12,0
saa_shuffled,dev_march,development,2025-03-14,saa_shuffled,3378.2144287008487,2172.9271030991667,30331.914197465827,0.0,12458.162239316096,0.0,12458.162239316096,147.37980590476195,12621.288789519105,13781.99058815863,12248.170969450002,13099.674158453856,0,SAA-MILP,0.6269415999995545,3.467448550509289e-12,0
saa_shuffled,dev_march,development,2025-03-15,saa_shuffled,2172.9271030991667,1756.1554654492584,31303.065049578232,0.0,13187.360277736312,0.0,13187.360277736312,229.60763226219336,7655.497885367433,15099.625557018557,12605.791175069953,13414.206996250969,0,SAA-MILP,1.2378816999844275,1.801625515440719e-11,0
saa_shuffled,dev_march,development,2025-03-16,saa_shuffled,1756.1554654492584,4136.232048360146,72951.92446844759,0.0,47199.449277103085,0.0,47199.449277103085,3035.943654469889,488.8266500000001,20705.46476855037,14629.357537906004,45518.149791004056,0,SAA-MILP,2.047464300005231,3.609557097661309e-12,0
saa_shuffled,dev_march,development,2025-03-17,saa_shuffled,4136.232048360146,3994.7133015380527,69486.4416290778,0.0,44174.21808264633,0.0,44174.21808264633,5643.7665089770735,3050.505983333333,16112.65566091553,13178.617957481463,44271.03928312448,0,SAA-MILP,1.592770399991423,1.2621482806264934e-11,0
saa_shuffled,dev_march,development,2025-03-18,saa_shuffled,3994.7133015380527,3034.8519598699872,67858.21189601,0.0,43029.001955932574,0.0,43029.001955932574,3103.9127927912937,759.6038334450385,19645.326897938314,16776.589994831298,43699.383514873676,0,SAA-MILP,1.3864411000104155,2.2168933355715126e-12,0
saa_shuffled,dev_march,development,2025-03-19,saa_shuffled,3034.8519598699872,3190.6841596003546,68644.83606756547,0.0,42873.88855553163,0.0,42873.88855553163,3258.96175068665,1902.2185999999997,20410.190984849927,16392.00571797111,42765.63903622306,0,SAA-MILP,1.3944040999922436,2.7284841053187847e-12,0
saa_shuffled,dev_march,development,2025-03-20,saa_shuffled,3190.6841596003546,2257.077338741793,67810.58895826963,0.0,43023.88112704256,0.0,43023.88112704256,1681.2360639435622,1014.3316833333329,19717.39754262512,16811.338148299055,43678.12886342545,0,SAA-MILP,1.580559499998344,3.183231456205249e-12,0
saa_shuffled,dev_april,development,2025-04-17,saa_shuffled,1618.0719069862432,2409.613783456878,60769.98575981234,0.0,36372.31186045379,0.0,36372.31186045379,1307.6165066176375,1944.2248999999997,20723.23323353233,16073.431230337617,35839.61159829414,0,SAA-MILP,1.0179148000024725,3.0269120543380268e-12,0
saa_shuffled,dev_april,development,2025-04-18,saa_shuffled,2409.613783456878,2577.276856803654,26511.034279689888,0.0,10621.127669647462,0.0,10621.127669647462,83.10464558612296,17494.84509199177,12779.318909297708,10200.351550519048,10536.712979847089,0,SAA-MILP,1.307928099995479,2.2737367544323206e-12,0
saa_shuffled,dev_april,development,2025-04-19,saa_shuffled,2577.276856803654,2517.381780789471,26403.519876930684,0.0,10625.763509627192,0.0,10625.763509627192,110.59074487948143,17180.30115127807,12536.075258873132,10208.126528099998,10655.84154403115,0,SAA-MILP,0.5156592999992426,4.263256414560601e-12,0
saa_shuffled,dev_april,development,2025-04-20,saa_shuffled,2517.381780789471,2357.2523853831235,59451.423549769606,0.0,35521.91840002536,0.0,35521.91840002536,1370.9370931306967,2469.614164814816,19985.494022928855,16332.366614438091,35629.3484107565,0,SAA-MILP,1.0627625999914017,4.547473508864641e-12,0
saa_shuffled,dev_april,development,2025-04-21,saa_shuffled,2357.2523853831235,2010.2503900191061,59216.37820990235,0.0,34973.21479590853,0.0,34973.21479590853,2943.2207925084626,4519.141879129937,18681.0892145171,15443.984059586475,35202.42934958495,0,SAA-MILP,1.4605614000174683,3.637978807091713e-12,0
saa_shuffled,dev_april,development,2025-04-22,saa_shuffled,2010.2503900191061,2248.277121313597,59100.513271856486,0.0,35541.931566467625,0.0,35541.931566467625,877.6960460533506,2114.6451166666666,19689.572285814567,15734.329493344761,35381.0582247881,0,SAA-MILP,1.0482209000037983,2.7853275241795927e-12,0
saa_shuffled,dev_april,development,2025-04-23,saa_shuffled,2248.277121313597,2405.845797393599,59265.37183038289,0.0,36095.70928024053,0.0,36095.70928024053,1728.6909411308602,2377.420133333333,19039.643319894887,15280.299280642854,35989.64645603672,0,SAA-MILP,1.1399236000142992,4.092726157978177e-12,0
saa_shuffled,dev_april,development,2025-04-24,saa_shuffled,2405.845797393599,2242.5653781009187,58143.1231630371,0.0,34952.05844150794,0.0,34952.05844150794,2400.5814759486707,5304.634016666667,18393.43867255355,15045.637702131791,35060.24253661712,0,SAA-MILP,1.7003078999987338,4.234834705130197e-12,0
saa_shuffled,dev_april,development,2025-04-25,saa_shuffled,2242.5653781009187,2016.8935434211708,25730.685938916675,0.0,9860.423753586903,0.0,9860.423753586903,30.23885961904739,21585.98597239976,12195.83214794548,10081.728691047618,9970.240745958348,0,SAA-MILP,0.5064200999913737,2.7284841053187847e-12,0
saa_shuffled,dev_april,development,2025-04-26,saa_shuffled,2016.8935434211708,1550.8675844211646,25847.070363469713,0.0,10094.288626370873,0.0,10094.288626370873,38.131557619047726,23809.58066188712,12360.9888091064,10431.82429847619,10319.856549909628,0,SAA-MILP,0.598278699995717,3.183231456205249e-12,0
saa_shuffled,dev_april,development,2025-04-27,saa_shuffled,1550.8675844211646,1503.2522430084437,55866.298383038185,377.4409853047613,32956.82046421988,2476.2015840918866,35433.02204831177,1334.9234840952383,2540.842654005878,20196.60975884183,16402.10771193333,35464.46742809784,1,SAA-MILP,1.20365040001343,3.524291969370097e-12,0
saa_shuffled,dev_april,development,2025-04-28,saa_shuffled,1503.2522430084437,1553.0165014444426,55360.19493062244,4380.53841133369,33617.15645016962,27692.09839649624,61309.254846665855,153.11658447619004,0.0,15372.955832741494,12407.306391928212,61274.945034200464,15,SAA-MILP,1.2703467000101227,6.366462912410498e-12,0
saa_shuffled,dev_april,development,2025-04-29,saa_shuffled,1553.0165014444426,1710.433256862437,57710.597892153695,0.0,34199.18919155128,0.0,34199.18919155128,1843.3191956190462,4822.157082993543,18264.38324735921,14652.475350484767,34095.71217284651,0,SAA-MILP,1.195631200011121,2.2737367544323206e-12,0
saa_shuffled,dev_april,development,2025-04-30,saa_shuffled,1710.433256862437,2107.036812403647,57094.70648077522,0.0,33816.738685744735,0.0,33816.738685744735,1521.4561062886607,3474.239316666666,18343.228549997228,14501.071925510663,33556.3691951636,0,SAA-MILP,1.2201976999931503,3.126388037344441e-12,0
saa_shuffled,val_june,validation,2025-06-08,saa_shuffled,1781.3549957153423,6179.161932229626,86799.18514060041,0.0,61071.74687289852,0.0,61071.74687289852,13069.152314688994,1625.3386999999998,15588.129559904757,8668.358700660001,57916.88661359259,0,SAA-MILP,1.7503498999867588,7.219114195322618e-11,0
saa_shuffled,val_june,validation,2025-06-09,saa_shuffled,6179.161932229626,5580.078574863047,80702.01101165987,0.0,59209.2609998611,0.0,59209.2609998611,6628.337776278658,863.7589666666668,14823.034510584921,12545.832975203712,59650.9835061753,0,SAA-MILP,1.0887766999949235,1.8189894035458565e-12,0
saa_shuffled,val_june,validation,2025-06-10,saa_shuffled,5580.078574863047,6160.1936167633185,81884.5661517633,0.0,59484.546814557434,0.0,59484.546814557434,6323.795708317458,458.2999333333329,15589.06704773124,12105.040770952057,59058.08321808628,0,SAA-MILP,0.9413612999778707,1.3393730569077889e-12,0
saa_shuffled,val_june,validation,2025-06-11,saa_shuffled,6160.1936167633185,6068.768152611991,81871.2186837209,0.0,59857.94392638438,0.0,59857.94392638438,2395.1997191052315,0.0,18283.450345711542,14891.877697762537,59926.378343361,0,SAA-MILP,0.987632800010033,1.5205614545266144e-12,0
saa_shuffled,val_june,validation,2025-06-12,saa_shuffled,6068.768152611991,6698.161143256181,82789.39084798741,0.0,60970.99972071511,0.0,60970.99972071511,6525.382266560052,448.5068666666666,14719.245209724095,11356.13492829674,60505.3842271314,0,SAA-MILP,1.0942642000154592,1.3145040611561853e-12,0
saa_shuffled,val_june,validation,2025-06-13,saa_shuffled,6698.161143256181,4933.504013648688,35731.778707307894,0.0,20048.637979733277,0.0,20048.637979733277,411.01776539036905,6641.806270799546,10114.907304024864,9781.266332906884,21065.126808636847,0,SAA-MILP,0.7555575000005774,4.206412995699793e-12,0
saa_shuffled,val_june,validation,2025-06-14,saa_shuffled,4933.504013648688,4788.177566059822,37512.44339572124,0.0,21031.845084580906,0.0,21031.845084580906,538.0986203031285,9028.501187197307,9912.077058162,8159.576219941196,21115.14338863892,0,SAA-MILP,0.7815143000043463,3.0411229090532288e-12,0
saa_shuffled,val_june,validation,2025-06-15,saa_shuffled,4788.177566059822,8076.365220469961,85561.52817203762,0.0,62455.871649540895,0.0,62455.871649540895,8548.65908237562,298.84709999999995,16461.467196629215,10374.419540300545,60035.61962256787,0,SAA-MILP,1.777869199984707,1.0942358130705543e-12,0
saa_shuffled,val_june,validation,2025-06-16,saa_shuffled,8076.365220469961,8122.220518441284,81327.27273540127,0.0,60836.56857058732,0.0,60836.56857058732,5783.353900458556,134.01041666666652,14076.767544395785,11360.911942786399,60802.59357785265,0,SAA-MILP,1.4394887000089511,1.1368683772161603e-12,0
saa_shuffled,val_june,validation,2025-06-17,saa_shuffled,8122.220518441284,6489.53748620623,80342.81770789089,0.0,59894.18995259293,0.0,59894.18995259293,4526.213546604348,82.02935000000014,13510.412229639025,12412.848635019149,61111.78577327392,0,SAA-MILP,2.1403937000141013,9.094947017729282e-13,0
saa_shuffled,val_june,validation,2025-06-18,saa_shuffled,6489.53748620623,7887.501356504716,82352.86502480923,0.0,61159.97655840792,0.0,61159.97655840792,7585.6098392945305,88.67290000000003,13115.91527497927,9365.723889464572,60128.21631375347,0,SAA-MILP,1.6174850999959745,2.2737367544323206e-12,0
saa_shuffled,val_june,validation,2025-06-19,saa_shuffled,7887.501356504716,7926.682781250798,78959.52288854221,0.0,58570.6928461702,0.0,58570.6928461702,6744.606521638043,1556.9697499999997,12437.784919119513,10039.342502215335,58542.20327309721,0,SAA-MILP,1.4578997000062373,2.6147972675971687e-12,0
saa_shuffled,val_june,validation,2025-06-20,saa_shuffled,7926.682781250798,4094.1472200556,32028.097543651096,0.0,17616.40412582829,0.0,17616.40412582829,507.9621709955888,10505.551047432875,10859.397264727973,12245.393789505337,19759.466988929067,0,SAA-MILP,1.0308244999905583,4.121147867408581e-12,0
saa_shuffled,val_june,validation,2025-06-21,saa_shuffled,4094.1472200556,4099.122510075133,34458.67764167892,0.0,18118.51368640526,0.0,18118.51368640526,1065.0973253704285,11576.27787778013,13042.548829004114,10559.986790475752,18115.784376011463,0,SAA-MILP,1.1220509000122547,4.206412995699793e-12,0
saa_shuffled,val_august,validation,2025-08-18,saa_shuffled,2178.160729337569,2302.568161036566,72481.68567586444,25.67224333333354,53155.504649181996,214.57856790833506,53370.08321709033,2249.72866669848,2018.8177650335078,19645.943064579078,15801.247193779958,53275.184606153176,3,SAA-MILP,1.775598300009733,4.405364961712621e-12,0
saa_shuffled,val_august,validation,2025-08-19,saa_shuffled,2302.568161036566,1939.739020196552,72330.3897226001,14.570060000000012,52990.12478896857,124.4469157300001,53114.571704698574,1582.751361912297,3225.7664999999984,18659.621565493766,15440.839694805962,53389.8225081319,2,SAA-MILP,1.0620279000140727,3.467448550509289e-12,0
saa_shuffled,val_august,validation,2025-08-20,saa_shuffled,1939.739020196552,1643.246667101606,72800.983634648,1672.6114760201745,53940.46226496665,10678.668094650464,64619.13035961711,309.4818180470371,0.0,19896.13338810497,16382.711162150488,64850.3095240951,9,SAA-MILP,1.0639139999984764,8.86757334228605e-12,0
