method,window,period,date,mae,mse,rank_correlation,high_quartile_overlap,low_quartile_overlap
weekday35,dev_march,development,2025-03-19,0.044879583333333334,0.0032726145027777774,0.9597780720581875,0.9166666666666666,0.7777777777777778
weekday35,dev_march,development,2025-03-20,0.037915694444444446,0.00223248293611111,0.9657533214309607,0.9444444444444444,0.8055555555555556
weekday35,dev_april,development,2025-04-17,0.03674000000000001,0.002274094855555556,0.9578901150136908,0.8888888888888888,0.75
weekday35,dev_april,development,2025-04-18,0.03462152777777778,0.0018921908972222225,0.9722338047317534,0.9444444444444444,0.8055555555555556
weekday35,dev_april,development,2025-04-19,0.03684638888888889,0.0021348947555555556,0.9615031795212262,0.9444444444444444,0.7222222222222222
weekday35,dev_april,development,2025-04-20,0.032881527777777766,0.001802548530555555,0.9529728909683522,0.9166666666666666,0.7222222222222222
weekday35,dev_april,development,2025-04-21,0.04064013888888889,0.0027827674305555554,0.9377249371532375,0.8888888888888888,0.6388888888888888
weekday35,dev_april,development,2025-04-22,0.03436833333333332,0.0018891386722222209,0.9382986462092859,0.8611111111111112,0.6666666666666666
weekday35,dev_april,development,2025-04-23,0.0398575,0.0025139513944444436,0.9526152968167504,0.9444444444444444,0.7222222222222222
weekday35,dev_april,development,2025-04-24,0.04275305555555556,0.0031390532500000005,0.9465494998448754,0.8888888888888888,0.6111111111111112
weekday35,dev_april,development,2025-04-25,0.0397911111111111,0.0023914194222222213,0.9503084059851333,0.9444444444444444,0.75
weekday35,dev_april,development,2025-04-26,0.04999847222222223,0.004404147319444445,0.9486253059529466,0.9166666666666666,0.6388888888888888
weekday35,dev_april,development,2025-04-27,0.03567041666666668,0.002220684686111111,0.9486304845178856,0.8888888888888888,0.7222222222222222
weekday35,dev_april,development,2025-04-28,0.039364861111111114,0.0027133488138888886,0.949943734426493,0.8888888888888888,0.6944444444444444
weekday35,dev_april,development,2025-04-29,0.03897069444444445,0.002297748247222221,0.9437814799301844,0.9166666666666666,0.6666666666666666
weekday35,dev_april,development,2025-04-30,0.04602472222222222,0.0037422447388888893,0.9620306327166863,0.8333333333333334,0.7777777777777778
weekday35,val_june,validation,2025-06-08,0.04888458333333333,0.0034551929416666662,0.9534040671971706,0.8888888888888888,0.7777777777777778
weekday35,val_june,validation,2025-06-09,0.061649999999999996,0.005593327622222221,0.9482546065108381,0.8611111111111112,0.6944444444444444
weekday35,val_june,validation,2025-06-10,0.060333611111111116,0.0058275445944444455,0.9327232519192835,0.8888888888888888,0.6388888888888888
weekday35,val_june,validation,2025-06-11,0.07443527777777777,0.008971730683333335,0.9363424728146283,0.8055555555555556,0.6944444444444444
weekday35,val_june,validation,2025-06-12,0.06335888888888888,0.0059178532277777765,0.9600081183434183,0.9166666666666666,0.8333333333333334
weekday35,val_june,validation,2025-06-13,0.06784222222222223,0.007362609527777778,0.9310916838398757,0.9166666666666666,0.6388888888888888
weekday35,val_june,validation,2025-06-14,0.060569999999999985,0.005393273494444444,0.9262647484071925,0.8333333333333334,0.6388888888888888
weekday35,val_june,validation,2025-06-15,0.05518791666666667,0.004805422236111111,0.9583322867261154,0.8611111111111112,0.8055555555555556
weekday35,val_june,validation,2025-06-16,0.055375833333333326,0.005112782538888889,0.9488172639418875,0.9166666666666666,0.7222222222222222
weekday35,val_june,validation,2025-06-17,0.05898555555555556,0.006913935050000001,0.938342854963021,0.75,0.7222222222222222
weekday35,val_june,validation,2025-06-18,0.04921083333333333,0.004074657438888887,0.9640914758580099,0.9166666666666666,0.7222222222222222
weekday35,val_june,validation,2025-06-19,0.03471916666666667,0.0019047687277777775,0.9653151836165856,0.9722222222222222,0.7777777777777778
weekday35,val_june,validation,2025-06-20,0.04043819444444444,0.0028083304638888886,0.9562323730335718,0.9444444444444444,0.7222222222222222
weekday35,val_june,validation,2025-06-21,0.03531666666666666,0.0021300304999999995,0.9682310186394834,0.8888888888888888,0.7777777777777778
weekday35,val_august,validation,2025-08-18,0.03980277777777776,0.0026613055833333327,0.9614509327597714,0.9444444444444444,0.75
weekday35,val_august,validation,2025-08-19,0.039865000000000005,0.0026965104888888886,0.9538349161438637,0.8611111111111112,0.6388888888888888
weekday35,val_august,validation,2025-08-20,0.035477361111111105,0.001991733441666666,0.9589692115868063,0.9166666666666666,0.6944444444444444
weekday35,val_august,validation,2025-08-21,0.03381041666666666,0.001863425447222222,0.9563518936417764,0.9722222222222222,0.6666666666666666
weekday35,val_august,validation,2025-08-22,0.03392694444444444,0.0017861253944444434,0.9627319457193164,0.9722222222222222,0.7222222222222222
weekday35,val_august,validation,2025-08-23,0.03685666666666665,0.00211208761111111,0.967244360627006,0.9722222222222222,0.7777777777777778
weekday35,val_august,validation,2025-08-24,0.033104166666666664,0.0018915733,0.969482928907861,0.9722222222222222,0.75
weekday35,val_august,validation,2025-08-25,0.029140833333333352,0.0012617605611111122,0.9574239986983357,0.9166666666666666,0.7222222222222222
weekday35,val_august,validation,2025-08-26,0.037981388888888884,0.0023971069666666655,0.9635227910972541,0.9444444444444444,0.7777777777777778
weekday35,val_august,validation,2025-08-27,0.0373563888888889,0.0021000747444444453,0.967609049935741,0.9166666666666666,0.7777777777777778
weekday35,val_august,validation,2025-08-28,0.04212944444444445,0.0032599623055555556,0.9458282007659172,0.9444444444444444,0.6944444444444444
weekday35,val_august,validation,2025-08-29,0.03405374999999999,0.0017846399416666663,0.9708383570452537,0.9722222222222222,0.6944444444444444
weekday35,val_august,validation,2025-08-30,0.03761819444444445,0.002403553508333333,0.9680602122625779,0.9166666666666666,0.8055555555555556
weekday35,val_august,validation,2025-08-31,0.03313222222222222,0.0017815568444444455,0.9537054899123865,0.9444444444444444,0.6944444444444444
weekday35,eval_september,evaluation,2025-09-10,0.07885583333333332,0.012001184572222224,0.9146893336548511,0.8055555555555556,0.7222222222222222
weekday35,eval_september,evaluation,2025-09-11,0.08619416666666668,0.014092256805555557,0.9226216970321524,0.75,0.6388888888888888
weekday35,eval_september,evaluation,2025-09-12,0.07438847222222221,0.01155347520277778,0.9379479280647209,0.75,0.75
weekday35,eval_september,evaluation,2025-09-13,0.08477930555555556,0.013250314547222222,0.9137045127108568,0.75,0.6111111111111112
weekday35,eval_september,evaluation,2025-09-14,0.06792958333333335,0.009613412719444443,0.9172248044423832,0.7777777777777778,0.6388888888888888
weekday35,eval_september,evaluation,2025-09-15,0.06963027777777778,0.008876191444444447,0.9346716501888915,0.8055555555555556,0.6666666666666666
weekday35,eval_september,evaluation,2025-09-16,0.059117361111111114,0.0062604790138888885,0.9174008843810797,0.8888888888888888,0.6111111111111112
weekday35,eval_september,evaluation,2025-09-17,0.062120138888888884,0.007220847391666666,0.947049863557348,0.8333333333333334,0.6944444444444444
weekday35,eval_september,evaluation,2025-09-18,0.06133527777777778,0.006500863944444445,0.9354782638405892,0.7777777777777778,0.6944444444444444
weekday35,eval_september,evaluation,2025-09-19,0.05876763888888889,0.006704428441666668,0.9423267244666805,0.8333333333333334,0.6944444444444444
weekday35,eval_september,evaluation,2025-09-20,0.0672698611111111,0.007340518902777775,0.9374084426681627,0.7222222222222222,0.6666666666666666
weekday35,eval_september,evaluation,2025-09-21,0.06058125,0.00713450523611111,0.9100914518374051,0.8055555555555556,0.6388888888888888
weekday35,eval_september,evaluation,2025-09-22,0.04627305555555556,0.003575875161111112,0.9220850074908424,0.8611111111111112,0.6111111111111112
weekday35,eval_september,evaluation,2025-09-23,0.04721972222222223,0.0037194742888888906,0.9347256439495307,0.8888888888888888,0.5833333333333334
weekday35,eval_december,evaluation,2025-12-08,0.08030319444444445,0.012813615958333335,0.9664013471632469,0.8055555555555556,0.8333333333333334
weekday35,eval_december,evaluation,2025-12-09,0.08014583333333333,0.012239396549999998,0.9674402528760246,0.7777777777777778,0.8611111111111112
weekday35,eval_december,evaluation,2025-12-10,0.08544111111111112,0.014564498611111108,0.9656538173273603,0.8333333333333334,0.8611111111111112
weekday35,eval_december,evaluation,2025-12-11,0.07070847222222221,0.010690936608333331,0.9672523985741545,0.8055555555555556,0.8611111111111112
weekday35,eval_december,evaluation,2025-12-12,0.08750166666666666,0.014335084855555557,0.9323527047664978,0.8333333333333334,0.7222222222222222
weekday35,eval_december,evaluation,2025-12-13,0.08088805555555556,0.012349259155555556,0.9433002638458802,0.8333333333333334,0.6666666666666666
weekday35,eval_december,evaluation,2025-12-14,0.08248097222222223,0.01319706225833333,0.9733220266116159,0.8333333333333334,0.8611111111111112
weekday35,eval_december,evaluation,2025-12-15,0.0689776388888889,0.009301340797222224,0.9673458725182864,0.8611111111111112,0.8611111111111112
weekday35,eval_december,evaluation,2025-12-16,0.062455694444444446,0.007291560186111109,0.9699702596254322,0.9166666666666666,0.8055555555555556
weekday35,eval_december,evaluation,2025-12-17,0.05779222222222222,0.006151794283333332,0.9717697248716072,0.8888888888888888,0.7777777777777778
weekday35,eval_december,evaluation,2025-12-18,0.0682375,0.009027360911111108,0.9646762365130629,0.8888888888888888,0.8055555555555556
weekday35,eval_december,evaluation,2025-12-19,0.06345013888888888,0.007400802691666663,0.9658517862835299,0.9444444444444444,0.7777777777777778
weekday35,eval_december,evaluation,2025-12-20,0.05668819444444446,0.005392497530555557,0.9696727949396537,0.9166666666666666,0.8055555555555556
weekday35,eval_december,evaluation,2025-12-21,0.05670222222222224,0.005707080955555558,0.9777499128388291,0.8888888888888888,0.8611111111111112
ewma14,dev_march,development,2025-03-07,0.17648708594464105,0.03921712842138961,0.8979612751805787,0.8611111111111112,0.5277777777777778
ewma14,dev_march,development,2025-03-08,0.12706371346747808,0.021149225854960086,0.907211854378197,0.8333333333333334,0.6111111111111112
ewma14,dev_march,development,2025-03-09,0.10548159052510266,0.01430839389685863,0.9550528042895305,0.9722222222222222,0.8055555555555556
ewma14,dev_march,development,2025-03-10,0.08682429188693004,0.010597326155685542,0.9594526163491681,0.9166666666666666,0.7777777777777778
ewma14,dev_march,development,2025-03-11,0.04942307701260193,0.0038161818573783615,0.9561781168903195,0.8888888888888888,0.8611111111111112
ewma14,dev_march,development,2025-03-12,0.03636428711226432,0.0019739972109742354,0.9505283950834943,0.8611111111111112,0.75
ewma14,dev_march,development,2025-03-13,0.0453225347804779,0.003819213715140174,0.9526525198938992,0.8611111111111112,0.7222222222222222
ewma14,dev_march,development,2025-03-14,0.18758139499685536,0.04458325460071742,0.876151185901588,0.8333333333333334,0.5
ewma14,dev_march,development,2025-03-15,0.11123961129281132,0.0166037885099367,0.9066703909159699,0.7777777777777778,0.5555555555555556
ewma14,dev_march,development,2025-03-16,0.10969015055727178,0.01584515204864829,0.9337794389518528,0.8888888888888888,0.7222222222222222
ewma14,dev_march,development,2025-03-17,0.049597588266133585,0.0035783909190531746,0.9395816441093767,0.9444444444444444,0.6944444444444444
ewma14,dev_march,development,2025-03-18,0.049538922543223375,0.003871631419257645,0.9498179903728253,0.9722222222222222,0.6944444444444444
ewma14,dev_march,development,2025-03-19,0.036606243944875355,0.0022130941344538904,0.9637106416518164,0.9166666666666666,0.8055555555555556
ewma14,dev_march,development,2025-03-20,0.03589153080894557,0.002113914193173409,0.9630023340193894,0.9444444444444444,0.75
ewma14,dev_april,development,2025-04-17,0.03182934874712492,0.0017157104961063405,0.9516336139268751,0.9166666666666666,0.7222222222222222
ewma14,dev_april,development,2025-04-18,0.1779121074677209,0.03938132860561905,0.9306946013040411,0.8333333333333334,0.6944444444444444
ewma14,dev_april,development,2025-04-19,0.11766421630016716,0.01802496851646698,0.9448023012731851,0.8888888888888888,0.6666666666666666
ewma14,dev_april,development,2025-04-20,0.11148628715945774,0.01622828156828783,0.9276492875894794,0.8611111111111112,0.6111111111111112
ewma14,dev_april,development,2025-04-21,0.06302443267668344,0.005435188190806211,0.9612540805145924,0.8888888888888888,0.6666666666666666
ewma14,dev_april,development,2025-04-22,0.05914609925604683,0.0052440449397952536,0.9350472933209406,0.8611111111111112,0.6666666666666666
ewma14,dev_april,development,2025-04-23,0.043653572865171054,0.0029563828461295627,0.942316677032745,0.8888888888888888,0.6666666666666666
ewma14,dev_april,development,2025-04-24,0.03303818189198283,0.0016963037016710385,0.9560765054192855,0.8888888888888888,0.6388888888888888
ewma14,dev_april,development,2025-04-25,0.1892204906681401,0.043722456844399446,0.9134756048549153,0.9166666666666666,0.6111111111111112
ewma14,dev_april,development,2025-04-26,0.12762166428641442,0.022505727849603196,0.9397212431602423,0.8888888888888888,0.6666666666666666
ewma14,dev_april,development,2025-04-27,0.11552241109694765,0.018064471608580393,0.9385740696085524,0.8611111111111112,0.5833333333333334
ewma14,dev_april,development,2025-04-28,0.10787649288816088,0.017621193250584297,0.896684350132626,0.8333333333333334,0.5833333333333334
ewma14,dev_april,development,2025-04-29,0.0421214520483893,0.0029266168284934765,0.9450203862658464,0.9166666666666666,0.6944444444444444
ewma14,dev_april,development,2025-04-30,0.04031292469201817,0.0028090103313421974,0.9340102644969912,0.9166666666666666,0.5833333333333334
ewma14,val_june,validation,2025-06-08,0.08692823608625261,0.0093777483629729,0.9624869383490074,0.8611111111111112,0.8055555555555556
ewma14,val_june,validation,2025-06-09,0.07934513009923237,0.009323729470083888,0.9481581509512295,0.8055555555555556,0.6944444444444444
ewma14,val_june,validation,2025-06-10,0.05301868391081656,0.004360528846316905,0.9650489611967102,0.8888888888888888,0.8055555555555556
ewma14,val_june,validation,2025-06-11,0.055145524286060336,0.004816487293753609,0.9590014458262274,0.8333333333333334,0.7222222222222222
ewma14,val_june,validation,2025-06-12,0.03653721923463494,0.0022259785048847655,0.9680029097417457,0.8888888888888888,0.75
ewma14,val_june,validation,2025-06-13,0.16890227389483098,0.03545753198255597,0.9231702869250368,0.8333333333333334,0.6111111111111112
ewma14,val_june,validation,2025-06-14,0.11638806933174367,0.018232326256526685,0.9396831839967208,0.8333333333333334,0.6944444444444444
ewma14,val_june,validation,2025-06-15,0.1074405708834292,0.015479398882519584,0.9653373576660262,0.8888888888888888,0.8611111111111112
ewma14,val_june,validation,2025-06-16,0.07683233208062824,0.008049279501003072,0.9654116391761942,0.8611111111111112,0.8333333333333334
ewma14,val_june,validation,2025-06-17,0.05846616412304254,0.005805363773032794,0.9584679688127965,0.7777777777777778,0.7777777777777778
ewma14,val_june,validation,2025-06-18,0.03470712309670577,0.002080954686863299,0.9761383491468125,0.8888888888888888,0.8888888888888888
ewma14,val_june,validation,2025-06-19,0.03314344411006767,0.001801019786443636,0.9668926339143491,0.8888888888888888,0.8333333333333334
ewma14,val_june,validation,2025-06-20,0.1832085794961324,0.04108025504337134,0.9159944096082206,0.8611111111111112,0.6388888888888888
ewma14,val_june,validation,2025-06-21,0.1322073583063713,0.02373794382179356,0.9054044142400822,0.8888888888888888,0.5555555555555556
ewma14,val_august,validation,2025-08-18,0.0819443566699508,0.009338020566242515,0.9711808873352755,0.8888888888888888,0.75
ewma14,val_august,validation,2025-08-19,0.052073966284085164,0.004005504995759837,0.9697250416486134,0.8888888888888888,0.6944444444444444
ewma14,val_august,validation,2025-08-20,0.060753189836302256,0.005588348006123466,0.9555350811184402,0.8888888888888888,0.8055555555555556
ewma14,val_august,validation,2025-08-21,0.03295946083523035,0.0019051410433218372,0.9611536061752362,0.9444444444444444,0.7777777777777778
ewma14,val_august,validation,2025-08-22,0.17621985370321416,0.03842047784663896,0.95583536627798,0.8888888888888888,0.75
ewma14,val_august,validation,2025-08-23,0.11646397566352475,0.016833713467715266,0.9579745980780076,0.9444444444444444,0.7222222222222222
ewma14,val_august,validation,2025-08-24,0.10654672163966403,0.014787775762695275,0.9729231702874158,0.8611111111111112,0.7777777777777778
ewma14,val_august,validation,2025-08-25,0.08942492025164249,0.011409596822552933,0.9535798504745695,0.9444444444444444,0.7222222222222222
ewma14,val_august,validation,2025-08-26,0.04975133203586482,0.003661636131344658,0.9684520621860669,0.8611111111111112,0.8055555555555556
ewma14,val_august,validation,2025-08-27,0.05156168869793469,0.004070767440312587,0.9574792168639558,0.8888888888888888,0.75
ewma14,val_august,validation,2025-08-28,0.04942753970757399,0.004979957493731378,0.9361906924516379,0.9444444444444444,0.6388888888888888
ewma14,val_august,validation,2025-08-29,0.17751088021163822,0.03996106203958505,0.9358572462020738,0.8888888888888888,0.6666666666666666
ewma14,val_august,validation,2025-08-30,0.12756166347350317,0.02319323757514423,0.9552437055343073,0.9166666666666666,0.6944444444444444
ewma14,val_august,validation,2025-08-31,0.11340520696453364,0.016715168769286054,0.9428301583473997,0.8888888888888888,0.6944444444444444
ewma14,eval_september,evaluation,2025-09-10,0.05820406851368806,0.005547570258442374,0.9293304396752673,0.8888888888888888,0.6944444444444444
ewma14,eval_september,evaluation,2025-09-11,0.03512827125366672,0.0018673904721994527,0.9249305973505566,0.8611111111111112,0.5277777777777778
ewma14,eval_september,evaluation,2025-09-12,0.1740860819921543,0.037736933057343464,0.9366347894777963,0.8055555555555556,0.7222222222222222
ewma14,eval_september,evaluation,2025-09-13,0.12249971545396782,0.01966816351820434,0.9523067926769343,0.9444444444444444,0.7222222222222222
ewma14,eval_september,evaluation,2025-09-14,0.13061170650055764,0.023045048406597605,0.9012955226563742,0.8888888888888888,0.5277777777777778
ewma14,eval_september,evaluation,2025-09-15,0.0717559727173884,0.006777654849561705,0.9733502130053856,0.8888888888888888,0.6944444444444444
ewma14,eval_september,evaluation,2025-09-16,0.0656713025746754,0.005979110082039243,0.9253082307781489,0.9444444444444444,0.6388888888888888
ewma14,eval_september,evaluation,2025-09-17,0.04853737723906941,0.004036751695489813,0.9274302530895352,0.9166666666666666,0.5555555555555556
ewma14,eval_september,evaluation,2025-09-18,0.03298460360395242,0.00170283702320555,0.944276875407572,0.9166666666666666,0.6944444444444444
ewma14,eval_september,evaluation,2025-09-19,0.16484464582363564,0.033503251769009784,0.9271963668515393,0.8611111111111112,0.5833333333333334
ewma14,eval_september,evaluation,2025-09-20,0.11403252326671767,0.01571730516720206,0.9523953058435817,0.9166666666666666,0.7222222222222222
ewma14,eval_september,evaluation,2025-09-21,0.11366749110621985,0.01652733654092427,0.8947912040674045,0.8611111111111112,0.4166666666666667
ewma14,eval_september,evaluation,2025-09-22,0.08235250910605024,0.009006837191554805,0.930477715775763,0.8888888888888888,0.6388888888888888
ewma14,eval_september,evaluation,2025-09-23,0.05866508653100672,0.0053403603045295515,0.9474999899601877,0.8611111111111112,0.6388888888888888
ewma14,eval_december,evaluation,2025-12-08,0.07680027955344237,0.00786488010003936,0.9866991935941344,0.9166666666666666,0.8611111111111112
ewma14,eval_december,evaluation,2025-12-09,0.05335311313032641,0.004407054319063884,0.9848605113365101,0.9166666666666666,0.8611111111111112
ewma14,eval_december,evaluation,2025-12-10,0.04710508054664188,0.003297395874642554,0.9852222193216166,0.9166666666666666,0.9444444444444444
ewma14,eval_december,evaluation,2025-12-11,0.027844026787431593,0.001328097408138123,0.9843330362647001,0.9444444444444444,0.8888888888888888
ewma14,eval_december,evaluation,2025-12-12,0.16893067437025802,0.034853733118288384,0.966670685636203,0.9722222222222222,0.8888888888888888
ewma14,eval_december,evaluation,2025-12-13,0.10549912106485826,0.01489344529134989,0.9608963918664845,0.9722222222222222,0.7777777777777778
ewma14,eval_december,evaluation,2025-12-14,0.12343012557901173,0.01967590688488792,0.9829133166833539,0.9722222222222222,0.9166666666666666
ewma14,eval_december,evaluation,2025-12-15,0.07592803206820609,0.008105899724194482,0.9727996141789246,0.8888888888888888,0.8333333333333334
ewma14,eval_december,evaluation,2025-12-16,0.046700042210197856,0.0031036620815155513,0.9859336066232618,0.9722222222222222,0.8888888888888888
ewma14,eval_december,evaluation,2025-12-17,0.0353629579861738,0.0019231668986525144,0.981038501728157,0.9444444444444444,0.8333333333333334
ewma14,eval_december,evaluation,2025-12-18,0.03455681704766701,0.0018529058433719252,0.9808887759115713,0.9444444444444444,0.8888888888888888
ewma14,eval_december,evaluation,2025-12-19,0.17299575116787955,0.037559369321398216,0.9637287999356965,0.9166666666666666,0.8611111111111112
ewma14,eval_december,evaluation,2025-12-20,0.11946105403084169,0.0183086779520953,0.9720159151193634,0.9444444444444444,0.8333333333333334
ewma14,eval_december,evaluation,2025-12-21,0.11420268062773123,0.016989968364854488,0.9800337192241458,0.9166666666666666,0.8888888888888888
lag1_shift6h,dev_march,development,2025-03-07,0.4125305555555555,0.2520117797222222,-0.22720933690801,0.1388888888888889,0.1388888888888889
lag1_shift6h,dev_march,development,2025-03-08,0.3823715277777778,0.20285322756944446,-0.343876126947747,0.1388888888888889,0.08333333333333333
lag1_shift6h,dev_march,development,2025-03-09,0.4579472222222222,0.2795905375,-0.4175601365250175,0.08333333333333333,0.08333333333333333
lag1_shift6h,dev_march,development,2025-03-10,0.42735069444444446,0.2538849364583333,-0.286810030152494,0.08333333333333333,0.19444444444444445
lag1_shift6h,dev_march,development,2025-03-11,0.42216527777777785,0.2463384686111111,-0.278430470250191,0.08333333333333333,0.1388888888888889
lag1_shift6h,dev_march,development,2025-03-12,0.42294305555555556,0.2533861941666667,-0.23958958159398874,0.1388888888888889,0.25
lag1_shift6h,dev_march,development,2025-03-13,0.44329861111111113,0.26860106208333334,-0.3432186786010438,0.08333333333333333,0.16666666666666666
lag1_shift6h,dev_march,development,2025-03-14,0.4088729166666667,0.2538745195138889,-0.21052007579834278,0.05555555555555555,0.19444444444444445
lag1_shift6h,dev_march,development,2025-03-15,0.3780923611111111,0.20332142340277778,-0.3543073938211955,0.08333333333333333,0.16666666666666666
lag1_shift6h,dev_march,development,2025-03-16,0.4385923611111111,0.2632975964583333,-0.31727987830564036,0.027777777777777776,0.2222222222222222
lag1_shift6h,dev_march,development,2025-03-17,0.4243055555555555,0.2517591644444444,-0.2833984910746268,0.05555555555555555,0.1388888888888889
lag1_shift6h,dev_march,development,2025-03-18,0.43182847222222226,0.26219897756944444,-0.3760994459817095,0.05555555555555555,0.1111111111111111
lag1_shift6h,dev_march,development,2025-03-19,0.4329159722222222,0.25715363368055555,-0.324214915475786,0.08333333333333333,0.08333333333333333
lag1_shift6h,dev_march,development,2025-03-20,0.4273374999999999,0.2517336826388889,-0.28127847825292984,0.1111111111111111,0.16666666666666666
lag1_shift6h,dev_april,development,2025-04-17,0.4135243055555555,0.23437615895833336,-0.3106923319614742,0.05555555555555555,0.1111111111111111
lag1_shift6h,dev_april,development,2025-04-18,0.39937222222222224,0.23720831541666668,-0.3014727602656211,0.05555555555555555,0.16666666666666666
lag1_shift6h,dev_april,development,2025-04-19,0.36902986111111113,0.193625423125,-0.37671774477976316,0.027777777777777776,0.16666666666666666
lag1_shift6h,dev_april,development,2025-04-20,0.4335333333333333,0.26755968874999997,-0.38723406820634315,0.05555555555555555,0.16666666666666666
lag1_shift6h,dev_april,development,2025-04-21,0.41929791666666666,0.2423353317361111,-0.3608325730759358,0.1111111111111111,0.1388888888888889
lag1_shift6h,dev_april,development,2025-04-22,0.4158784722222222,0.24248568284722222,-0.36730879946003425,0.1388888888888889,0.1111111111111111
lag1_shift6h,dev_april,development,2025-04-23,0.4038458333333333,0.22779513611111113,-0.2822088725049828,0.1388888888888889,0.1111111111111111
lag1_shift6h,dev_april,development,2025-04-24,0.41196666666666665,0.23855507805555554,-0.3097736806424361,0.05555555555555555,0.19444444444444445
lag1_shift6h,dev_april,development,2025-04-25,0.41823194444444445,0.2582858419444444,-0.38556541100468533,0.0,0.1388888888888889
lag1_shift6h,dev_april,development,2025-04-26,0.3738618055555556,0.20515970840277778,-0.3618875568213328,0.05555555555555555,0.16666666666666666
lag1_shift6h,dev_april,development,2025-04-27,0.46010416666666665,0.2942131808333333,-0.41761883136271427,0.05555555555555555,0.05555555555555555
lag1_shift6h,dev_april,development,2025-04-28,0.4291347222222222,0.25425150916666667,-0.3388071698416526,0.08333333333333333,0.19444444444444445
lag1_shift6h,dev_april,development,2025-04-29,0.3980444444444444,0.22112077944444444,-0.18818058874041038,0.08333333333333333,0.25
lag1_shift6h,dev_april,development,2025-04-30,0.4167375,0.23653714402777778,-0.33723979527313847,0.05555555555555555,0.19444444444444445
lag1_shift6h,val_june,validation,2025-06-08,0.4115076388888889,0.23176514354166666,-0.19089158093763153,0.1388888888888889,0.19444444444444445
lag1_shift6h,val_june,validation,2025-06-09,0.41275069444444445,0.24186357951388893,-0.21827290292148507,0.19444444444444445,0.08333333333333333
lag1_shift6h,val_june,validation,2025-06-10,0.40886041666666667,0.24131972673611113,-0.1915852402603263,0.25,0.2222222222222222
lag1_shift6h,val_june,validation,2025-06-11,0.42206180555555556,0.249728959375,-0.18821895813938688,0.2222222222222222,0.16666666666666666
lag1_shift6h,val_june,validation,2025-06-12,0.41066458333333333,0.24024893812499995,-0.13239128403456174,0.19444444444444445,0.25
lag1_shift6h,val_june,validation,2025-06-13,0.3953472222222222,0.2444306077777778,-0.1622884885314154,0.1388888888888889,0.16666666666666666
lag1_shift6h,val_june,validation,2025-06-14,0.36532152777777777,0.196079458125,-0.23175055788500734,0.1111111111111111,0.19444444444444445
lag1_shift6h,val_june,validation,2025-06-15,0.4449041666666667,0.2679959697222222,-0.29524443948784945,0.16666666666666666,0.08333333333333333
lag1_shift6h,val_june,validation,2025-06-16,0.4083923611111111,0.2382849342361111,-0.2068813072960824,0.2222222222222222,0.16666666666666666
lag1_shift6h,val_june,validation,2025-06-17,0.4086416666666666,0.23481054569444446,-0.16444065320583465,0.19444444444444445,0.19444444444444445
lag1_shift6h,val_june,validation,2025-06-18,0.4038541666666666,0.23100676819444446,-0.13221820213233318,0.3333333333333333,0.19444444444444445
lag1_shift6h,val_june,validation,2025-06-19,0.40671875,0.23743179479166665,-0.2011381767473587,0.19444444444444445,0.1388888888888889
lag1_shift6h,val_june,validation,2025-06-20,0.39567291666666665,0.24121135243055558,-0.1647643467744938,0.1111111111111111,0.2777777777777778
lag1_shift6h,val_june,validation,2025-06-21,0.3593368055555556,0.18672224729166664,-0.17063775146240548,0.16666666666666666,0.25
lag1_shift6h,val_august,validation,2025-08-18,0.47495,0.3315634268055556,-0.19608229275135142,0.2222222222222222,0.19444444444444445
lag1_shift6h,val_august,validation,2025-08-19,0.45514999999999994,0.31667270208333337,-0.19407701389073118,0.2777777777777778,0.2222222222222222
lag1_shift6h,val_august,validation,2025-08-20,0.4705208333333333,0.32914328319444447,-0.25078646447182645,0.2777777777777778,0.19444444444444445
lag1_shift6h,val_august,validation,2025-08-21,0.4566638888888889,0.3179612145833333,-0.18081179328790548,0.2777777777777778,0.2222222222222222
lag1_shift6h,val_august,validation,2025-08-22,0.43067638888888893,0.29561619958333335,-0.11076737585139866,0.2222222222222222,0.25
lag1_shift6h,val_august,validation,2025-08-23,0.4249465277777778,0.27838670006944444,-0.1880746527350233,0.2222222222222222,0.2777777777777778
lag1_shift6h,val_august,validation,2025-08-24,0.4945277777777777,0.36128223680555555,-0.22250466703775224,0.19444444444444445,0.2222222222222222
lag1_shift6h,val_august,validation,2025-08-25,0.4731520833333333,0.3371537959027778,-0.2458107182113942,0.25,0.16666666666666666
lag1_shift6h,val_august,validation,2025-08-26,0.4698777777777777,0.3247486984722222,-0.17828184688097193,0.2222222222222222,0.16666666666666666
lag1_shift6h,val_august,validation,2025-08-27,0.4808652777777777,0.34619117986111114,-0.27532033795630595,0.25,0.1111111111111111
lag1_shift6h,val_august,validation,2025-08-28,0.4849159722222222,0.3481372838194444,-0.32084065123644095,0.25,0.1111111111111111
lag1_shift6h,val_august,validation,2025-08-29,0.46127083333333335,0.3246025995833334,-0.18944254771067046,0.2222222222222222,0.2222222222222222
lag1_shift6h,val_august,validation,2025-08-30,0.4144395833333333,0.2745435688194445,-0.22377845810080632,0.2222222222222222,0.16666666666666666
lag1_shift6h,val_august,validation,2025-08-31,0.507588888888889,0.37796419361111105,-0.32636677755701066,0.19444444444444445,0.16666666666666666
lag1_shift6h,eval_september,evaluation,2025-09-10,0.4447513888888888,0.2841812577777778,-0.3996374878569553,0.05555555555555555,0.05555555555555555
