method,window,period,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,predicted_plan_cost,actual_mean_price,forecast_mean_price,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
mean28,dev_march,development,2025-03-17,1852.2519955904813,1965.746728255027,72321.92200846088,0.0,44216.57462762582,0.0,44216.57462762582,8137.652872503234,2635.2772333333323,18887.97478891005,15197.114319619046,42978.98826019185,0.7601756944444445,0.7473830853174603,0,LP,0.004396400006953627,9.094947017729282e-13,0
mean28,dev_march,development,2025-03-18,1965.746728255027,1798.7461579449734,70170.95162735917,0.0,43385.656088743664,0.0,43385.656088743664,3898.6365269453227,1253.98175,21277.239458032916,17384.864474285714,41516.319277562114,0.7760166666666666,0.7453410466269842,0,LP,0.004288900003302842,1.0231815394945443e-12,0
mean28,dev_march,development,2025-03-19,1798.7461579449734,2064.729483820105,70011.1345506737,0.0,42946.27084627503,0.0,42946.27084627503,4396.824172064665,1902.2185999999997,21090.71755432335,16844.09622571429,41367.29129841598,0.7718381944444445,0.743965873015873,0,LP,0.004354099975898862,8.952838470577262e-13,0
mean28,dev_march,development,2025-03-20,2064.729483820105,1550.5062194888894,69023.16476128747,41.40331331047548,43324.34447805729,273.84151423548485,43598.185992292776,2437.33641660082,1014.3316833333329,20351.258399448558,16947.32024145143,40785.33173807408,0.7786381944444444,0.7423733134920636,1,LP,0.0041658999980427325,9.601208716958354e-13,0
mean28,dev_april,development,2025-04-17,1618.0719069862432,1991.3480338359827,60737.17701478542,0.0,36078.460483181734,0.0,36078.460483181734,1850.4821544585575,1752.042219107586,20686.11461607642,16419.804324857138,33938.090079800146,0.7477673611111111,0.7058391369047619,0,LP,0.004287599993404001,9.094947017729282e-13,0
mean28,dev_april,development,2025-04-18,1991.3480338359827,2146.0427089597865,26903.848909910634,0.0,10676.605379607232,0.0,10676.605379607232,432.5333284761913,17492.553124650203,13081.158241260428,10456.512967809524,12744.93633038635,0.5594201388888889,0.7047366071428571,0,MILP,0.08149530002265237,1.1937117960769683e-12,0
mean28,dev_april,development,2025-04-19,2146.0427089597865,2102.49358338201,26817.02145039507,0.0,10644.18908450163,0.0,10644.18908450163,502.6140351428577,17138.474211944736,12791.832454355084,10400.578501047614,12730.099684039324,0.5579763888888889,0.7043483878968254,0,MILP,0.0796117999998387,7.747126397185235e-11,0
mean28,dev_april,development,2025-04-20,2102.49358338201,2063.3998629513258,59893.794656773636,0.0,35592.451232680265,0.0,35592.451232680265,1807.020970801884,2248.6708425925945,20608.117412807762,16727.7594527619,33303.77945145883,0.7454388888888889,0.7032979662698412,0,LP,0.0046427999914158136,9.094947017729282e-13,0
mean28,dev_april,development,2025-04-21,2063.3998629513258,1562.0540908603193,59500.8995760529,0.0,34864.76504596651,0.0,34864.76504596651,3370.9205649958867,4481.286094238696,18857.8617282469,15726.0791947619,33037.26535363805,0.7339520833333333,0.702521552579365,0,LP,0.004396200005430728,9.094947017729282e-13,0
mean28,dev_april,development,2025-04-22,1562.0540908603193,1776.271924446559,59556.35363726161,0.0,35574.94298974977,0.0,35574.94298974977,1289.5315996331624,2114.6451166666666,20033.955547723694,16034.707943428572,33184.72333576991,0.7509583333333334,0.7013239087301587,0,LP,0.004384400002891198,7.958078640513122e-13,0
