date,mae,rmse,mean_bias,forecast_mean,actual_mean
2025-08-31,0.059789484126984135,0.06956749508635988,-0.05044900793650795,0.796089880952381,0.846538888888889
2025-09-01,0.0765247023809524,0.11325494499848551,0.0448314484126984,0.7965640873015872,0.7517326388888889
2025-09-02,0.07230858134920634,0.10068310849652046,0.03572614087301587,0.7897191964285715,0.7539930555555555
2025-09-03,0.06429330357142857,0.09268955283864523,0.022373164682539696,0.7833676091269841,0.7609944444444445
2025-09-04,0.06782266865079364,0.08841553562089537,0.018844394841269832,0.7758423115079365,0.7569979166666667
2025-09-05,0.21075853174603176,0.23543409083974046,0.21075853174603176,0.7693988095238095,0.5586402777777777
2025-09-06,0.19641408730158727,0.21985014951051526,0.19641408730158727,0.7621251984126984,0.5657111111111112
2025-09-07,0.05854766865079365,0.07269555140509036,-0.0038662202380952415,0.7554476686507936,0.7593138888888888
2025-09-08,0.06193908730158732,0.07629606095489834,-0.02391220238095238,0.7496114087301586,0.7735236111111111
2025-09-09,0.04975952380952382,0.06232296471591132,-0.008460019841269845,0.7434233134920635,0.7518833333333333
2025-09-10,0.06590644841269841,0.08239432492362675,-0.04500992063492064,0.7368136904761905,0.7818236111111112
2025-09-11,0.04588819444444445,0.05558602636669784,-0.021361904761904756,0.7317019841269842,0.7530638888888889
2025-09-12,0.1487279265873016,0.16509676547715155,0.1487279265873016,0.7238133432539683,0.5750854166666666
2025-09-13,0.15112723214285714,0.16866535656114265,0.15091006944444443,0.7174260416666667,0.5665159722222222
2025-09-14,0.06746369047619047,0.08338921387048591,-0.06477638888888888,0.7111298611111111,0.7759062499999999
2025-09-15,0.05871066468253969,0.07024985583290297,-0.05564171626984127,0.7060846726190476,0.761726388888889
2025-09-16,0.07306507936507936,0.08348492787986687,-0.07114801587301586,0.7067985119047618,0.7779465277777776
2025-09-17,0.07196602182539681,0.08807625957693097,-0.0695453869047619,0.7085094742063492,0.778054861111111
2025-09-18,0.06443789682539681,0.07544792972114177,-0.06009761904761904,0.7097280753968254,0.7698256944444445
2025-09-19,0.11768968253968254,0.13175979796629564,0.11739226190476189,0.7106443452380952,0.5932520833333333
2025-09-20,0.1261937996031746,0.1373707319083952,0.12565550595238092,0.713116617063492,0.5874611111111112
2025-09-21,0.0627061011904762,0.07505289038557804,-0.05917911706349207,0.7146701884920634,0.7738493055555556
2025-09-22,0.06805982142857142,0.0806535787340734,-0.06645753968253969,0.7157084325396824,0.7821659722222223
