method,window,period,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,preserved_emergency_kwh,emergency_slots,reserve_solves,reserve_failures,max_audit,plan_solver,price_level,price_intercept,price_netload_coef
netload_shape_value_update,dev_march,development,2025-03-16,1439.5778334634933,1867.486501622227,73577.86916592828,102.34893661904898,46126.99241106584,513.9376204874353,46640.930031553275,5617.561107000589,488.8266500000001,20198.2400572134,15975.456644999998,102.34893661904898,6,4,0,1.0231815394945443e-12,LP,0.7752977073835525,0.507466603683365,0.40123750274496434
netload_shape_value_update,dev_march,development,2025-03-17,1867.486501622227,1975.5496418772482,72242.71069188241,0.5464333333331979,44213.983620561834,2.4368194499993963,44216.42044001183,8138.327481556732,2635.277233333333,18496.127109278066,14884.606132285715,0.5464333333331979,1,4,0,9.094947017729282e-13,LP,0.7749818363425722,0.5075450923109746,0.40154480958603156
netload_shape_value_update,dev_march,development,2025-03-18,1975.5496418772482,1810.973744451852,70160.05950111228,6.465268761905804,43397.59366285684,42.657843291054505,43440.25150614789,3898.636526945322,1253.98175,21242.45491550029,17354.506789238094,6.465268761905804,1,4,0,1.0231815394945443e-12,LP,0.7701279101369776,0.5060345724874318,0.40449340658200544
netload_shape_value_update,dev_march,development,2025-03-19,1810.973744451852,2070.219099349206,69997.54834344385,5.641059047618796,42939.5429734821,32.464294819046174,42972.007268301146,4397.688869683712,1902.2185999999997,21076.266649474426,16838.455166666667,5.641059047618796,1,4,0,9.094947017729282e-13,LP,0.7700244703642971,0.5053929875495154,0.4063893013367365
netload_shape_value_update,dev_march,development,2025-03-20,2070.219099349206,1703.0773863640222,69017.06518847735,293.43779980952695,43314.78065195806,1323.2864863658754,44638.06713832394,2578.9665848865343,1014.3316833333329,20203.52865835273,16695.28575495238,293.43779980952695,13,4,0,9.601208716958354e-13,LP,0.7679720428823902,0.5047424242619678,0.40809609827485477
netload_shape_value_update,dev_april,development,2025-04-17,1618.0719069862432,1999.6040781756624,60737.177014785426,45.971890666666035,36027.52406992834,223.01519261023398,36250.53926253857,1903.7257098506784,1752.042219107586,20608.735118017637,16349.696491523808,45.971890666666035,9,4,0,9.094947017729282e-13,LP,0.7381271587775631,0.5145955824509798,0.41749302706098007
netload_shape_value_update,dev_april,development,2025-04-18,1999.6040781756624,2153.0591576370357,26894.675527310992,18.937638476190898,10650.190522720208,58.15745769571589,10708.347980415925,432.5333284761913,17508.136871152263,13056.401112158728,10437.575329333335,18.937638476190898,4,4,0,1.3073986337985843e-11,MILP,0.5462436459894339,0.5147244244258752,0.41769594925116993
netload_shape_value_update,dev_april,development,2025-04-19,2153.0591576370357,2102.49358338201,26809.225396309233,21.427374666666935,10641.473718863535,37.33633585200047,10678.810054715537,502.6140351428577,17164.92776091593,12757.582851298064,10379.15112638095,21.427374666666935,2,4,0,2.191629593855598e-12,MILP,0.5510713016421773,0.5182730168630318,0.41184238003340434
netload_shape_value_update,dev_april,development,2025-04-20,2102.49358338201,2068.0483270391555,59893.794656773665,85.73158819047592,35632.78524414139,379.1545956216655,36011.93983976306,1905.2206257542643,2251.147694444446,20507.440906003525,16642.027864571428,85.73158819047592,5,4,0,1.3855583347321954e-12,LP,0.7367319852099786,0.519218913316173,0.41021333974406693
netload_shape_value_update,dev_april,development,2025-04-21,2068.0483270391555,1567.7182997492068,59495.73461595532,51.43667771428534,34868.21795897451,181.79825822380704,35050.01621719831,3328.5472269958855,4580.867938058799,18795.488262329203,15674.642517047616,51.43667771428534,5,4,0,9.094947017729282e-13,LP,0.7351175058026487,0.5190063716844645,0.4117481598105525
netload_shape_value_update,dev_april,development,2025-04-22,1567.7182997492068,1776.271924446559,59550.06007182951,146.070486666666,35545.565541934906,603.9557050805198,36149.52124701542,1469.8655337895361,2114.6451166666666,19847.328048135212,15888.637456761906,146.070486666666,5,4,0,9.094947017729282e-13,LP,0.7344280161591337,0.5178535565758864,0.4163538594371099
netload_shape_value_update,dev_april,development,2025-04-23,1776.271924446559,1927.1374025005305,59749.91146693945,36.863338666667005,36111.20261617943,93.55278335833411,36204.75539953776,2194.2206273803686,2377.420133333333,19365.46525251146,15550.247924285713,36.863338666667005,2,4,0,1.5916157281026244e-12,LP,0.7366966262665107,0.5175065205483907,0.41907674663817207
netload_shape_value_update,dev_april,development,2025-04-24,1927.1374025005305,1837.6991997460323,58633.1302089171,73.6311413333317,35104.11115059203,367.32280594956313,35471.433956541594,2825.0573732510265,5304.634016666667,18776.092856904175,15289.129596571427,73.6311413333317,10,4,0,2.2879476091475226e-12,LP,0.735167187715938,0.5169095075271634,0.4223617828565418
netload_shape_value_update,dev_april,development,2025-04-25,1837.6991997460323,1757.9912371132332,26105.59550378836,0.0,9939.588760276152,0.0,9939.588760276152,277.03426780952486,21542.201724992356,12409.152775557906,10123.150914571426,0.0,0,4,0,1.4438228390645236e-11,MILP,0.538082852791563,0.5165411574011081,0.4239707372290195
netload_shape_value_update,dev_april,development,2025-04-26,1757.9912371132332,1670.3568247555588,26058.808989927096,131.3893817142849,10081.920455077136,410.2497556992356,10492.17021077637,62.003718952381064,23789.19245289124,12356.208092559666,10087.399526095236,131.3893817142849,10,4,0,3.637978807091713e-12,MILP,0.5383931925405283,0.5192528144142257,0.41943088149860697
netload_shape_value_update,dev_april,development,2025-04-27,1670.3568247555588,1812.127062039155,55648.49918323338,807.8719026666673,32682.39589971176,3583.830564620862,36266.22646433262,1501.6759767619046,2494.164805865963,19786.662665176947,15899.603545238095,807.8719026666673,19,4,0,9.094947017729282e-13,LP,0.72465908288302,0.5195706175395406,0.4189209440502353
netload_shape_value_update,dev_april,development,2025-04-28,1812.127062039155,1604.263910083599,54996.25416387654,4536.382669682854,33210.688735324315,26397.14432350397,59607.833058828284,194.60243914285672,0.0,15279.704813209875,12563.63773546,4536.382669682854,30,4,0,8.810729923425242e-13,LP,0.723849592438232,0.5193824608843193,0.4207825765244007
netload_shape_value_update,dev_april,development,2025-04-29,1604.263910083599,1925.017630185188,57585.21265367078,421.2619174285701,33791.76275700823,1716.9946308716135,35508.75738787985,2155.495268186946,4698.317284767789,18056.68396519224,14337.235663714286,421.2619174285701,9,4,0,8.952838470577262e-13,LP,0.7315833865972604,0.5196265969876976,0.42369846997547594
netload_shape_value_update,dev_april,development,2025-04-30,1925.017630185188,1631.4852543788363,56780.66224981775,58.64948676190511,33459.43185236455,236.34229051547754,33695.77414288003,1966.3215235896546,3474.239316666666,17926.71369060905,14784.817227619047,58.64948676190511,5,4,0,9.947598300641403e-13,LP,0.7299469503654366,0.5194147577819602,0.4246704973483236
netload_shape_value_update,val_june,validation,2025-06-08,1781.3549957153423,2089.1162261502664,87309.43287990359,16.6509493333333,59478.46832445319,115.05264593904737,59593.52097039224,17213.873948420933,1625.3386999999998,15920.85687767313,12618.908963523805,0.0,2,4,0,9.094947017729282e-13,LP,0.8224463213652988,0.5442248536810317,0.42479865654645393
netload_shape_value_update,val_june,validation,2025-06-09,2089.1162261502664,2138.257540046564,85745.16122700764,92.44536371428569,59662.120122575005,547.1098707592379,60209.229993334244,10202.30126964022,922.1339388289289,19664.376139014683,15883.917490095237,66.26328019047617,5,4,0,1.8189894035458565e-12,LP,0.8159167543761139,0.5452330709980381,0.421494135584084
netload_shape_value_update,val_june,validation,2025-06-10,2138.257540046564,2282.374572296297,86236.02067150382,0.0,59733.65161418366,0.0,59733.65161418366,10274.171418961789,458.2999333333329,19765.261878161073,15880.15679228571,0.0,0,4,0,9.094947017729282e-13,LP,0.8185262415946246,0.5451161640111098,0.4220589595865824
netload_shape_value_update,val_june,validation,2025-06-11,2282.374572296297,2420.165174101588,86870.45867938506,35.226699047619036,60356.77192843326,185.04790644952374,60541.81983488279,6215.627464358618,0.0,23587.368714645494,18981.75711723809,35.226699047619036,2,4,0,1.0231815394945443e-12,LP,0.8216433548621627,0.5451884502908682,0.42210782180348255
netload_shape_value_update,val_june,validation,2025-06-12,2420.165174101588,2566.014159001058,87572.81804833157,24.254740209523312,61128.29124892526,72.65139919596936,61200.942648121236,10853.942512271607,448.5068666666666,19531.40994663139,15689.177970361903,24.254740209523312,2,4,0,1.8189894035458565e-12,LP,0.8249156842268097,0.5448587837989551,0.4237415101369018
netload_shape_value_update,val_june,validation,2025-06-13,2566.014159001058,2575.636351815873,39993.47707032922,30.310687047619126,20178.119215372644,114.7948612667622,20292.914076639405,3157.0120928642054,6099.7311,12700.3731104174,10278.64224590476,30.310687047619126,2,4,0,8.526512829121202e-13,LP,0.6334876355806884,0.5449616674159012,0.42348063115687323
netload_shape_value_update,val_june,validation,2025-06-14,2575.636351815873,2621.9770834973533,40145.63127638667,6.862216666666541,20728.95501853101,13.473962424999753,20742.42898095601,3291.0978142857166,8334.950135322753,12059.97965753439,9726.87686408952,6.862216666666541,1,4,0,1.3642420526593924e-12,LP,0.6344150688285922,0.546287995356829,0.42119632460414097
netload_shape_value_update,val_june,validation,2025-06-15,2621.9770834973533,3274.075601164023,88786.32215497119,0.0,61766.77230599272,0.0,61766.77230599272,13479.478624907708,298.84709999999995,19969.123320158724,15588.10122342857,0.0,0,4,0,8.526512829121202e-13,LP,0.8306225070744732,0.5461551507589568,0.4214942914834687
netload_shape_value_update,val_june,validation,2025-06-16,3274.075601164023,3108.256751350265,87415.20647083363,68.78180523809567,61647.681701098714,231.5075500147641,61879.18925111348,11049.615006159913,134.01041666666652,19766.03684953086,16159.72681295238,68.78180523809567,2,4,0,9.663381206337363e-13,LP,0.8319860111643355,0.5466694221426548,0.41971549680307013
netload_shape_value_update,val_june,validation,2025-06-17,3108.256751350265,2634.8261235333325,86680.72414110287,388.76714990476125,60575.3679066921,2235.404286918663,62810.77219361076,9054.154899737796,82.02935000000014,19591.491524412697,16295.195699809525,388.76714990476125,7,4,0,9.094947017729282e-13,LP,0.8335793296461266,0.5470394655456808,0.41939510483384734
netload_shape_value_update,val_june,validation,2025-06-18,2634.8261235333325,2937.999764022223,87440.5904355344,0.0,61079.05160180049,0.0,61079.05160180049,12650.57690239389,88.67290000000003,18421.544508950024,14648.59477580952,0.0,0,4,0,3.637978807091713e-12,LP,0.8366564659100247,0.547273981543208,0.4191902409723552
netload_shape_value_update,val_june,validation,2025-06-19,2937.999764022223,2684.1647233682556,85400.24147784832,80.43876523809456,58627.92265036757,483.76391085223486,59111.68656121981,12315.793590419766,1556.9697499999997,18825.601259238087,15477.188556571426,31.776363523808868,4,4,0,9.094947017729282e-13,LP,0.8328022938210483,0.5479864290227718,0.4178569783669511
netload_shape_value_update,val_june,validation,2025-06-20,2684.1647233682556,2884.6010395206395,36665.507066768965,0.0,18782.534195155265,0.0,18782.534195155265,1743.4082252451512,10142.107103978837,11573.780015830687,9194.36912828571,0.0,0,4,0,9.094947017729282e-13,LP,0.6411005502714558,0.548871502521661,0.4152752192353852
netload_shape_value_update,val_june,validation,2025-06-21,2884.6010395206395,3117.437340286773,35252.93467776476,29.636278571428335,18137.806418608307,102.89187828142775,18240.698296889736,1836.381907809525,11586.040753715464,12188.711705903585,9663.303811092383,29.636278571428335,2,4,0,8.355982572538778e-12,MILP,0.6403881391479943,0.5511590999404195,0.41089228165511255
netload_shape_value_update,val_august,validation,2025-08-18,2178.160729337569,2134.924192117462,72442.89799171193,265.33377574761846,52938.75510084663,1733.1091136959512,54671.864214542584,2621.16030104762,2044.6419833333339,19406.456578473837,15758.142712061905,163.32775765238037,11,4,0,1.4495071809506044e-12,LP,0.8564017907186448,0.5699084988895986,0.4266786029450316
netload_shape_value_update,val_august,validation,2025-08-19,2134.924192117462,1852.4128791502637,72320.79132383892,218.62467780952375,52948.949157654,1541.867729577999,54490.816887232,1978.6605045008819,3096.0673642704323,17901.51718182951,14754.489098952381,102.79601314285719,7,4,0,8.526512829121202e-13,LP,0.8536326674990565,0.5700363058447474,0.4243975053010037
netload_shape_value_update,val_august,validation,2025-08-20,1852.4128791502637,1717.2954869206503,72871.02814889594,1842.6984797142843,53848.52829125033,9846.83621263485,63695.36450388518,393.58247542857146,0.0,19952.940734324522,16283.487647809523,1822.4499641904752,25,4,0,8.810729923425242e-13,LP,0.852055579501464,0.5703812399732591,0.42217442108312236
netload_shape_value_update,val_august,validation,2025-08-21,1717.2954869206503,1953.1484296931214,74126.94440185536,329.31942123809387,53777.4270029937,1870.9216007845625,55648.34860377827,3024.257811120516,1889.6600741022896,18345.577926537313,14647.650472000001,329.31942123809387,9,4,0,9.094947017729282e-13,LP,0.8528506446767309,0.5704505399662892,0.4213868636585449
netload_shape_value_update,val_august,validation,2025-08-22,1953.1484296931214,1604.7352693798935,40090.14231959671,330.0810577142855,22753.77173862742,1512.6151552448569,24266.386893872277,234.8577003809529,16864.03658289359,12654.376517465022,10563.61682342857,330.0810577142855,12,4,0,1.0231815394945443e-12,MILP,0.6600066060710822,0.5707408500772444,0.41918047699200395
netload_shape_value_update,val_august,validation,2025-08-23,1604.7352693798935,1916.1332087280416,40724.884312633745,21.412151700000255,22675.4457317031,61.27124747291731,22736.716979176017,448.5356824761908,15045.0067812475,12855.208974719577,10132.461124109523,21.412151700000255,2,4,0,1.1368683772161603e-12,MILP,0.6579989180555863,0.5642331343266671,0.42878138842733854
netload_shape_value_update,val_august,validation,2025-08-24,1916.1332087280416,2196.4236855798945,76191.91484413992,284.474050095239,54768.98718051546,1541.721980788815,56310.70916130427,4437.688968796003,4315.5192462892455,19670.156666578478,15680.565470761905,284.474050095239,13,4,0,1.0231815394945443e-12,LP,0.8564360673691431,0.5596607277186549,0.43552005436943414
netload_shape_value_update,val_august,validation,2025-08-25,2196.4236855798945,2019.1870635026464,76097.89786362257,837.6831060952372,55275.68438530032,3786.955168596665,59062.63955389699,1602.2857450852484,962.0525166666669,19777.203427203993,16179.04773590476,819.8628760952373,22,4,0,1.1652900866465643e-12,LP,0.8557272212922038,0.560037273627021,0.43277203478139475
netload_shape_value_update,val_august,validation,2025-08-26,2019.1870635026464,2289.7248573343923,77463.8333301352,216.65762466666763,55404.24014675332,1111.509198709862,56515.749345463184,5667.4685122551355,2495.178783333334,19713.375060165778,15724.349784285714,216.65762466666763,6,4,0,9.094947017729282e-13,LP,0.8585901715828432,0.560221129739444,0.43090815548553574
netload_shape_value_update,val_august,validation,2025-08-27,2289.7248573343923,1885.1668969915356,76984.80180751321,86.31539323809648,55420.373062086604,539.0555579296267,55959.42862001623,3236.204448288067,2413.5014,20375.60342160611,16868.340935809523,70.09013761904839,8,4,0,7.673861546209082e-13,LP,0.8586195307447301,0.560846749191363,0.4282256312923744
netload_shape_value_update,val_august,validation,2025-08-28,1885.1668969915356,1928.8909241407405,76463.18450198117,167.9065533333336,55508.54931274525,1143.100036843812,56651.64934958906,1830.804362035274,0.0,21016.52676585067,16984.035055904762,121.02584380952408,8,4,0,1.2505552149377763e-12,LP,0.8549607851966115,0.5613309185501202,0.4261374832420497
netload_shape_value_update,val_august,validation,2025-08-29,1928.8909241407405,1784.4022373777766,41128.83874780012,335.43648333333283,23079.85500884934,1107.6412376361886,24187.496246485527,867.7987563809575,15671.10020364962,13158.924943102878,10788.769022,335.43648333333283,10,4,0,3.069544618483633e-12,MILP,0.6640777706715391,0.5615916712788994,0.4251112364356503
netload_shape_value_update,val_august,validation,2025-08-30,1784.4022373777766,1574.0628858211644,41384.38355317108,111.02423906190441,23569.560338993524,337.79694324726444,23907.35728224079,781.5119409523816,20026.73885721693,12440.750405954146,10266.31324522381,111.02423906190441,10,4,0,1.4779288903810084e-12,MILP,0.6637011219510595,0.5594691554999075,0.4281715072443234
netload_shape_value_update,val_august,validation,2025-08-31,1574.0628858211644,2395.7523527111116,78414.74288740623,64.18654666666725,56007.02721118095,391.3440420606219,56398.37125324158,4581.473823983545,2629.044000000001,20432.989508184593,15811.200981428572,37.681410476191104,7,4,0,9.348077867343818e-13,LP,0.8570871578604482,0.5541674931553716,0.435806764887733
netload_shape_value_update,eval_september,evaluation,2025-09-10,4786.2408636984155,4596.088809841269,67860.3791468054,1337.2639417142873,45651.62173124786,6610.053849986387,52261.675581234245,4319.823635276894,0.0,19647.14553533803,16085.324732095236,1219.1385996190563,27,4,0,9.094947017729282e-13,LP,0.8163633257552172,0.5439409579669213,0.4112409368605471
netload_shape_value_update,eval_september,evaluation,2025-09-11,4596.088809841269,4802.587337518519,69292.72779655732,0.0,45510.61322359554,0.0,45510.61322359554,7376.391981236922,4680.02805,18707.22793198706,14967.005949999997,0.0,0,4,0,8.952838470577262e-13,LP,0.81736970157846,0.5451031010038355,0.4060250763155628
netload_shape_value_update,eval_september,evaluation,2025-09-12,4802.587337518519,4872.584083026451,35255.18926909047,0.0,17647.756244213546,0.0,17647.756244213546,1411.9947929523807,19724.97650920635,13176.65629460317,10610.09452767143,0.0,0,4,0,1.0231815394945443e-12,MILP,0.6315898446762855,0.546546342721517,0.39925963621680416
netload_shape_value_update,eval_september,evaluation,2025-09-13,4872.584083026451,5204.148125867726,35509.83696918096,58.21465571428564,17701.49667669541,194.92827643304736,17896.424953128455,1028.3422452380948,23734.58663362139,13155.86117971194,10357.83991700952,58.21465571428564,3,4,0,2.0463630789890885e-11,MILP,0.628046447499463,0.5373233378879234,0.41292593093926677
netload_shape_value_update,eval_september,evaluation,2025-09-14,5204.148125867726,4487.227906111115,68323.54110245031,0.0,46008.800617683395,0.0,46008.800617683395,5244.2073217577845,146.7241269077006,18307.963692451496,15474.678788666666,0.0,0,4,0,1.0231815394945443e-12,LP,0.8153088731208755,0.5240828206673953,0.4324889037220412
netload_shape_value_update,eval_september,evaluation,2025-09-15,4487.227906111115,3986.774659746033,67434.65243069135,185.17148609523738,44657.37818382771,782.2403278858545,45439.61851171356,5790.8465656507915,3634.5308845255704,18830.651342134035,15703.235508857142,185.17148609523738,11,4,0,7.105427357601002e-13,LP,0.8051567609480959,0.525322354873953,0.42629161761832157
netload_shape_value_update,eval_september,evaluation,2025-09-16,3986.774659746033,3583.5142666084644,67472.52043429276,1.7310714285712265,45454.98621177184,6.376401607142113,45461.36261337898,3418.6006645972957,1430.3384217530897,18402.50942032333,15268.966984285713,1.7310714285712265,1,4,0,7.958078640513122e-13,LP,0.8000838018365934,0.5263160462549772,0.42084057004000636
netload_shape_value_update,eval_september,evaluation,2025-09-17,3583.5142666084644,3671.113625460318,68723.97640009523,26.178857142857623,45644.147144234026,131.0644482857167,45775.21159251974,4915.850436352734,0.0,19975.510515361548,16101.32409447619,18.549690476190904,1,4,0,9.094947017729282e-13,LP,0.8000914346810151,0.5273834007303333,0.4152201027904366
netload_shape_value_update,eval_september,evaluation,2025-09-18,3671.113625460318,3584.4259127671953,68750.67448494297,14.846670095238665,45281.97711200716,74.96083731086003,45356.937949318024,4740.743438859495,1456.811962266901,19420.7030456261,15808.788408380951,14.846670095238665,1,4,0,9.094947017729282e-13,LP,0.7962916598512183,0.528535769247231,0.4096157025130678
netload_shape_value_update,eval_september,evaluation,2025-09-19,3584.4259127671953,4496.983348915345,35408.81224665491,43.78225571428561,17348.990632172743,132.51773081999968,17481.50836299274,651.3396495238098,15251.107939588472,13828.910021352149,10380.115424761905,43.78225571428561,2,4,0,2.816907201324486e-12,MILP,0.6128839093021848,0.5296506368941986,0.4037093127069157
netload_shape_value_update,eval_september,evaluation,2025-09-20,4496.983348915345,4610.873304386244,34562.68968055261,28.325384380952606,16696.202623176574,99.95807053790568,16796.16069371448,643.1293042857142,15628.374774362142,13534.612068571423,10860.534815619047,28.325384380952606,2,4,0,2.362159850438022e-12,MILP,0.6102293918100916,0.5214021041691299,0.41598034851839544
netload_shape_value_update,eval_september,evaluation,2025-09-21,4610.873304386244,3822.106488999998,70845.60734687712,0.0,47632.30152536634,0.0,47632.30152536634,6664.572512959436,3430.7977519188707,16698.103855332152,14235.354256666666,0.0,0,4,0,9.094947017729282e-13,LP,0.8026748521758518,0.5128350277089542,0.42868195813037896
netload_shape_value_update,eval_september,evaluation,2025-09-22,3822.106488999998,2889.0253054285704,68842.22145939565,90.85567380952443,45902.42621292242,449.84956354762215,46352.275776470044,3222.594657893005,2524.7006999999994,17955.447143121695,15383.685251142859,90.85567380952443,5,4,0,9.094947017729282e-13,LP,0.7887961902371388,0.5140844566119562,0.42281812893963294
netload_shape_value_update,eval_september,evaluation,2025-09-23,2889.0253054285704,2966.993081158731,70776.06237700881,431.1164866666663,46637.086024474695,2063.5464963749987,48700.63252084969,3345.1670778095236,1934.4691124703136,19688.189957395647,15877.262867333333,431.1164866666663,11,4,0,9.094947017729282e-13,LP,0.7901977066971508,0.5150454755260634,0.4181151074565432
netload_shape_value_update,eval_december,evaluation,2025-12-08,1451.3861965089911,1928.8049120613766,96764.52389095355,139.1033038095245,73593.7483367737,784.3456031993373,74378.09393997304,4294.951208689004,0.0,22798.884344264552,18037.419474857143,139.1033038095245,6,4,0,9.663381206337363e-13,LP,0.8762378437248717,0.5213822754953812,0.43357084180382177
netload_shape_value_update,eval_december,evaluation,2025-12-09,1928.8049120613766,1731.3899889449742,96611.10718190005,93.30511828571639,72821.18290616792,579.2582468108235,73400.44115297873,5170.793620899471,0.0,22751.778123286298,18606.613710666665,65.28493361904964,10,4,0,9.094947017729282e-13,LP,0.8795689166762835,0.5195988206828938,0.4385439870230189
netload_shape_value_update,eval_december,evaluation,2025-12-10,1731.3899889449742,1752.1957227788373,96808.21702821869,52.18492438095245,74050.49076194827,279.39532724681,74329.88608919508,4275.573175784823,0.0,21992.02710367196,17794.816793523813,52.18492438095245,5,4,0,9.094947017729282e-13,LP,0.8811324649276295,0.5181830572204592,0.4431877547886576
netload_shape_value_update,eval_december,evaluation,2025-12-11,1752.1957227788373,1888.8651182836002,97194.2822582328,14.82133285714275,72939.17053442434,78.80830127842795,73017.97883570277,6927.085809413281,0.0,22093.476977486185,17772.713895809524,14.82133285714275,3,4,0,6.821210263296962e-13,LP,0.8845781951774967,0.5164896569400408,0.44809165559387415
netload_shape_value_update,eval_december,evaluation,2025-12-12,1888.8651182836002,1925.326520714292,50902.90489825514,12.05197361904601,23397.864266952594,51.83856668703927,23449.702833639632,2027.1612385514436,1328.8133463915274,20061.860744264548,16217.291940666664,12.05197361904601,2,4,0,1.0231815394945443e-12,LP,0.6800756708068013,0.5159050663115621,0.44993272147602226
netload_shape_value_update,eval_december,evaluation,2025-12-13,1925.326520714292,2071.604548892064,51818.06381901822,116.3147202857142,24302.627291970308,592.7037017528097,24895.330993723117,3055.302197041744,1132.38245,20086.89622930981,16138.735720380952,116.3147202857142,4,4,0,7.958078640513122e-13,LP,0.6868611092315329,0.5228335492372617,0.4411122323011226
netload_shape_value_update,eval_december,evaluation,2025-12-14,2071.604548892064,1739.627803660316,97771.62192470311,24.921156857142478,75062.05486860071,137.52609795014087,75199.58096655086,5090.995324393888,0.0,22240.0264624997,18313.200505333334,24.921156857142478,3,4,0,2.0463630789890885e-12,LP,0.8883506741379759,0.5304620468462767,0.43130622182807526
netload_shape_value_update,eval_december,evaluation,2025-12-15,1739.627803660316,1911.330116133336,99742.16195113816,27.673814285714116,76640.4970590354,156.18165953714188,76796.67871857256,5865.266587809529,0.0,22528.83752485244,18093.82631390476,27.673814285714116,3,4,0,1.0231815394945443e-12,LP,0.8973385576342836,0.5287436671900761,0.43635871373954727
netload_shape_value_update,eval_december,evaluation,2025-12-16,1911.330116133336,1830.002305755558,99547.49207905114,15.295701238095035,76086.54973797104,93.72153979142746,76180.27127776247,5951.5961519353295,0.0,22454.18591768724,18261.085622666666,15.295701238095035,4,4,0,9.094947017729282e-13,LP,0.9000561997403037,0.5278048111982042,0.4392460877977262
netload_shape_value_update,eval_december,evaluation,2025-12-17,1830.002305755558,1887.2661172899504,99301.84177987183,47.10235171428542,75715.52371752131,232.06311257271278,75947.58683009402,6821.623531617871,0.0,22547.032120634914,18211.558587333333,47.10235171428542,3,4,0,1.0231815394945443e-12,LP,0.9016855670596717,0.5272886902091826,0.44151811418450876
netload_shape_value_update,eval_december,evaluation,2025-12-18,1887.2661172899504,1865.7872980433888,98731.37845458905,8.029239999998207,74649.97583663622,28.6764306599936,74678.65226729622,7001.179469408571,0.0,23112.064188609056,18740.10293009524,8.029239999998207,1,4,0,3.637978807091713e-12,LP,0.9025562078545103,0.5270236488259022,0.44342040805311356
netload_shape_value_update,eval_december,evaluation,2025-12-19,1865.7872980433888,1694.2762466719578,52224.09750531099,16.154431904761214,24129.29094992796,79.34171137571013,24208.63266130367,3945.314389387423,1819.938543562609,19584.040265789532,16017.432561523809,16.154431904761214,3,4,0,1.0231815394945443e-12,LP,0.7009279830740953,0.5268100906132118,0.4450100720310858
netload_shape_value_update,eval_december,evaluation,2025-12-20,1694.2762466719578,1884.8585616888897,52488.170953038214,10.869359238095228,24086.37163415799,44.70836363628566,24131.079997794277,3795.8309026360976,1821.318116666667,20284.289260306876,16258.750217333329,10.869359238095228,3,4,0,1.0231815394945443e-12,LP,0.7049704300728441,0.5322334872868142,0.4382296321930524
netload_shape_value_update,eval_december,evaluation,2025-12-21,1884.8585616888897,1871.5040772370414,97952.37867980952,15.104306952380853,74253.0636664311,90.62326059876133,74343.68692702986,4560.1854547266275,0.0,23060.7089546067,18691.193289238094,15.104306952380853,4,4,0,2.0463630789890885e-12,LP,0.9040694857084979,0.5377465681679388,0.43117880109496604
mean7_value_shift6h,dev_march,development,2025-03-07,1607.6682326867735,1808.2773627661372,34204.04107473368,13.47355281904911,14122.63898379,32.303649931307376,14154.942633721306,558.8841711428573,9498.391916278659,16091.604156455023,12853.65114965714,13.47355281904911,2,4,0,3.467448550509289e-12,MILP,0.7488613095238095,,
mean7_value_shift6h,dev_march,development,2025-03-08,1808.2773627661372,1746.895154250794,32960.675490697235,9.980702857142717,13590.144166921504,36.02712010357091,13626.171287025076,543.2102475238099,10478.911097945915,15477.04904779894,12591.653716380952,9.980702857142717,2,4,0,1.8189894035458565e-12,MILP,0.7476931547619048,,
mean7_value_shift6h,dev_march,development,2025-03-09,1746.895154250794,1557.369274065611,76853.87114620223,0.0,48585.780498432374,0.0,48585.780498432374,7742.26806506878,2093.227828646677,20291.702603439157,16606.85240095238,0.0,0,4,0,9.094947017729282e-13,LP,0.7452704365079366,,
mean7_value_shift6h,dev_march,development,2025-03-10,1557.369274065611,1552.6771873629648,75454.68785399408,140.2882670476182,49156.874618939124,765.267954889328,49922.14257382845,3150.260342577303,360.69671666666625,21295.634157000586,17253.686545202858,140.2882670476182,8,4,0,6.821210263296962e-13,LP,0.7412012896825397,,
mean7_value_shift6h,dev_march,development,2025-03-11,1552.6771873629648,1796.9256293375636,75145.28803695824,258.25686266666634,48094.96290169489,1096.913125138522,49191.876026833415,5945.910976002345,1440.661016666667,20306.476364098766,16228.42225714286,258.25686266666634,12,4,0,7.736034035588091e-13,LP,0.739858630952381,,
mean7_value_shift6h,dev_march,development,2025-03-12,1796.9256293375636,1488.215326268785,74573.7649396014,50.97672609523863,46925.9070703164,288.03513550914596,47213.94220582555,6635.4373074450195,2063.319184865368,19833.104014814828,16342.653524761909,50.97672609523863,7,4,0,1.9326762412674725e-12,LP,0.7382536706349206,,
mean7_value_shift6h,dev_march,development,2025-03-13,1488.215326268785,1490.4945404148161,74075.74599102174,281.5262811199991,47625.15306013473,1556.2175780848252,49181.37063821955,2644.163648489113,0.0,21923.364811865966,17755.87420488,281.5262811199991,14,4,0,8.588685318500211e-13,LP,0.7362061507936508,,
mean7_value_shift6h,dev_march,development,2025-03-14,1490.4945404148161,1943.5351887502645,32352.483984881834,37.443633999999975,13145.128552452674,134.87869443380967,13280.007246886484,339.4214600000047,12651.7879945726,15587.134723547322,12217.842542571427,37.443633999999975,4,4,0,4.092726157978177e-12,MILP,0.7373176587301588,,
