method,window,period,date,mae,mse,rank_correlation
mean7_value_update,eval_september,evaluation,2025-09-15,0.053628869047619064,0.004093989125566895,0.9696889317578974
mean7_value_update,eval_september,evaluation,2025-09-16,0.07089543650793652,0.00671652106292517,0.9268374532961081
mean7_value_update,eval_september,evaluation,2025-09-17,0.06790843253968254,0.006912320106292518,0.9253222972139251
mean7_value_update,eval_september,evaluation,2025-09-18,0.0625863095238095,0.005349257681405893,0.9403463153027493
mean7_value_update,eval_september,evaluation,2025-09-19,0.12201220238095238,0.018731401653911565,0.9529619805481875
mean7_value_update,eval_september,evaluation,2025-09-20,0.13063968253968256,0.020193817723922907,0.9561771561771563
mean7_value_update,eval_september,evaluation,2025-09-21,0.0577920634920635,0.004971124248866214,0.9027527987173576
mean7_value_update,eval_september,evaluation,2025-09-22,0.06337777777777778,0.005779184246031747,0.9299994574399001
mean7_value_update,eval_september,evaluation,2025-09-23,0.06235724206349205,0.0060319541992630375,0.9524051619929098
mean7_value_update,eval_december,evaluation,2025-12-08,0.05379761904761906,0.004278465870181406,0.9899927457474088
mean7_value_update,eval_december,evaluation,2025-12-09,0.05510982142857143,0.004638546835317461,0.9839080136423966
mean7_value_update,eval_december,evaluation,2025-12-10,0.06404900793650793,0.005799348664965985,0.9836528085640159
mean7_value_update,eval_december,evaluation,2025-12-11,0.04928015873015874,0.0034187920776644004,0.9819326861439718
mean7_value_update,eval_december,evaluation,2025-12-12,0.13132857142857143,0.0212724234920635,0.9678964713447472
