method,window,period,date,selected_plan,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
rolling_cost_selector,eval_december,evaluation,2025-12-21,mean14,1872.7814958687843,1866.898438401062,97965.79764183186,0.0,74285.28370205458,0.0,74285.28370205458,4540.82290248089,0.0,23118.3559179224,18731.163045238092,74290.10233058085,0,LP,0.008647000009659678,9.094947017729282e-13,0
load_scenario_selector,dev_march,development,2025-03-07,mean14,1607.6682326867735,1799.9208019068776,34105.28322439623,0.0,14082.992075686865,0.0,14082.992075686865,565.2098166337454,9475.432254961785,15628.04372194356,12485.68810247619,13977.704715837763,0,MILP,0.07787629999802448,1.6484591469634324e-12,0
load_scenario_selector,dev_march,development,2025-03-08,blend75,1799.9208019068776,1746.8951542507957,32969.96055831864,0.0,13568.518769028096,0.0,13568.518769028096,509.3328688112868,10500.46662127925,15498.65597079953,12601.634419238093,13597.022009963997,0,MILP,0.20788329999777488,1.4210854715202004e-12,0
load_scenario_selector,dev_march,development,2025-03-09,mean14,1746.8951542507957,1561.1631377291037,76873.91025030451,0.0,48596.71613421043,0.0,48596.71613421043,7848.288972299819,2007.7979637895348,20270.826732024692,16586.528467809523,48727.7367223778,0,LP,0.009486900002229959,6.821210263296962e-13,0
load_scenario_selector,dev_march,development,2025-03-10,mean14,1561.1631377291037,1492.0528197248711,75468.31508035742,0.0,49242.05094077318,0.0,49242.05094077318,3048.439095282771,360.69671666666625,21470.037392693706,17452.929574285714,49291.962844375324,0,LP,0.009466799994697794,6.821210263296962e-13,0
load_scenario_selector,dev_march,development,2025-03-11,mean14,1492.0528197248711,1660.3619091830622,75212.64844544501,0.0,48126.316245688184,0.0,48126.316245688184,5785.330828725446,1440.661016666667,20506.629576529103,16458.891776476194,48006.740421923525,0,LP,0.008448800013866276,7.736034035588091e-13,0
load_scenario_selector,dev_march,development,2025-03-12,mean14,1660.3619091830622,1461.79973104127,74725.50240643973,0.0,46963.13106840106,0.0,46963.13106840106,6599.761112459718,2063.319184865368,20029.43887425751,16402.551448476195,47102.55174998604,0,LP,0.008662099979119375,9.094947017729282e-13,0
load_scenario_selector,dev_march,development,2025-03-13,mean14,1461.79973104127,1411.4148678222232,74105.09665238565,31.119295977141405,47584.970061691936,193.14775464432972,47778.117816336264,2413.5683936213895,0.0,22223.031131430926,18046.00159335619,47814.37847979235,2,LP,0.009619599994039163,8.588685318500211e-13,0
load_scenario_selector,dev_march,development,2025-03-14,blend75,1411.4148678222232,1920.35807457037,32440.350287762492,0.0,13099.816045592132,0.0,13099.816045592132,354.03202311346274,12614.12285470429,15709.055476516165,12266.28604990476,12828.931978068944,0,MILP,0.19021729999803938,2.021099337273174e-12,0
load_scenario_selector,dev_march,development,2025-03-15,mean14,1920.35807457037,1370.7079328285708,31490.085345136977,0.0,13136.119229275908,0.0,13136.119229275908,567.2663150476187,7657.394756388007,14926.232901415637,12584.933777714285,13435.29105317526,0,MILP,0.16732129998854361,8.526512829121202e-13,0
load_scenario_selector,dev_march,development,2025-03-16,mean14,1370.7079328285708,1838.5584962412745,73812.72461107819,0.0,46171.064292937954,0.0,46171.064292937954,5512.903254158728,488.8266500000001,21257.27508691946,16797.327313333335,45840.5720232838,0,LP,0.008651300013298169,1.0231815394945443e-12,0
load_scenario_selector,dev_march,development,2025-03-17,mean14,1838.5584962412745,1956.3184412920637,72433.1862534168,0.0,44218.728791059686,0.0,44218.728791059686,8161.870174297475,2635.277233333333,19325.912957405046,15548.00554495238,44138.162367853634,0,LP,0.007725900009972975,9.094947017729282e-13,0
load_scenario_selector,dev_march,development,2025-03-18,mean14,1956.3184412920637,1825.798837915346,70256.2525740435,0.0,43465.343056638885,0.0,43465.343056638885,3874.0398293262765,1253.98175,21682.843532050556,17680.570904,43556.499905431236,0,LP,0.007084899989422411,9.094947017729282e-13,0
load_scenario_selector,dev_march,development,2025-03-19,mean14,1825.798837915346,2060.98474157037,69981.0760173733,0.0,42880.75843055519,0.0,42880.75843055519,4383.967977348611,1902.2185999999997,21146.061456500884,16916.64246647619,42717.385513642905,0,LP,0.006596299994271249,8.952838470577262e-13,0
load_scenario_selector,dev_march,development,2025-03-20,mean14,2060.98474157037,1550.5062194888894,69155.06826177072,35.58052725809614,43300.17888757115,235.32960728504787,43535.5084948562,2440.0422835390914,1014.3316833333329,20982.861449279248,17455.548443789525,43893.23876211877,1,LP,0.01055629999609664,9.601208716958354e-13,0
load_scenario_selector,dev_april,development,2025-04-17,mean14,1618.0719069862432,1991.3480338359827,60737.177014785426,0.0,36098.717890371445,0.0,36098.717890371445,1872.0302529371004,1733.823486250443,20668.591639121692,16405.610713523805,35847.50655646526,0,LP,0.009150900004897267,9.094947017729282e-13,0
load_scenario_selector,dev_april,development,2025-04-18,mean14,1991.3480338359827,2146.0427089597865,26903.848909910634,0.0,10690.859352456162,0.0,10690.859352456162,432.5333284761913,17494.84509199177,13069.0952552522,10446.741949142859,10612.973967477345,0,MILP,0.11574609999661334,2.6147972675971687e-11,0
load_scenario_selector,dev_april,development,2025-04-19,blend25,2146.0427089597865,2102.49358338201,26817.021450395066,0.0,10644.189084501631,0.0,10644.189084501631,502.6140351428577,17138.474211944736,12791.83245435509,10400.578501047616,10666.058529947872,0,MILP,0.15409050000016578,5.6009715384182826e-11,0
load_scenario_selector,dev_april,development,2025-04-20,mean14,2102.49358338201,2063.3998629513258,59893.794656773665,0.0,35571.64259577677,0.0,35571.64259577677,1807.0209708018835,2248.6708425925954,20608.11741280776,16727.759452761904,35597.87037734511,0,LP,0.00912059997790493,9.094947017729282e-13,0
load_scenario_selector,dev_april,development,2025-04-21,mean14,2063.3998629513258,1556.6358251216939,59500.89957605291,0.0,34912.55264558221,0.0,34912.55264558221,3333.855380968847,4531.779607807178,18812.85177889593,15694.497574952378,35247.299114773334,0,LP,0.012581099988892674,9.094947017729282e-13,0
load_scenario_selector,dev_april,development,2025-04-22,mean14,1556.6358251216939,1770.9271901259242,59562.373932526745,0.0,35522.86567319285,0.0,35522.86567319285,1289.5315996331622,2114.6451166666666,20065.293005560256,16060.025106,35378.03417551268,0,LP,0.009574699972290546,9.094947017729282e-13,0
load_scenario_selector,dev_april,development,2025-04-23,mean14,1770.9271901259242,1924.687345986243,59755.85006062904,0.0,36212.0942214588,0.0,36212.0942214588,2156.239540919457,2377.420133333333,19388.892260185774,15566.61859047619,36108.5949931459,0,LP,0.00876810000045225,9.094947017729282e-13,0
load_scenario_selector,dev_april,development,2025-04-24,mean14,1924.687345986243,1811.7563899714291,58635.85249393298,0.0,34933.74464091011,0.0,34933.74464091011,2764.374800646678,5304.634016666667,18833.551773857733,15356.814797238094,35008.56888094576,0,LP,0.00936670001829043,9.094947017729282e-13,0
load_scenario_selector,dev_april,development,2025-04-25,blend25,1811.7563899714291,1757.9912371132332,26134.420847982365,0.0,9950.098480769286,0.0,9950.098480769286,277.03426780952486,21542.201724992356,12437.97811975191,10123.150914571426,9976.261813866024,0,MILP,0.15600109999650158,1.1118572729174048e-10,0
load_scenario_selector,dev_april,development,2025-04-26,blend75,1757.9912371132332,1528.5528376656105,26058.808989927096,0.0,10088.179625726547,0.0,10088.179625726547,62.003718952381064,23785.708500553792,12354.724718897112,10213.821581809521,10199.233403620183,0,MILP,0.18664439997519366,1.2505552149377763e-12,0
load_scenario_selector,dev_april,development,2025-04-27,mean14,1528.5528376656105,1485.078089274073,55806.05916888888,411.3873713276216,32802.06536755188,2698.906849594862,35500.972217146744,1454.7076585714296,2413.306432616107,20079.413364463253,16303.452098767617,35529.68313118654,1,LP,0.008752699999604374,8.810729923425242e-13,0
load_scenario_selector,dev_april,development,2025-04-28,mean14,1485.078089274073,1504.9808207925923,55359.6419113933,4391.780812338089,33353.4638060626,27812.1553590643,61165.6191651269,122.72807180952339,0.0,15730.604615202825,12723.877279947623,61151.89728907749,12,LP,0.008769000007305294,9.094947017729282e-13,0
load_scenario_selector,dev_april,development,2025-04-29,mean14,1504.9808207925923,1708.2381589777765,57695.52719732746,87.07197811047126,33895.89087473322,576.2423511350988,34472.13322586831,1961.6986724761887,4717.837225944742,18352.199768335096,14682.350207984764,34338.523157934804,1,LP,0.008399700018344447,8.952838470577262e-13,0
load_scenario_selector,dev_april,development,2025-04-30,mean14,1708.2381589777765,1638.142711064552,57021.52832893709,0.0,33611.7134738899,0.0,33611.7134738899,2000.5749813650798,3373.2764643621376,18178.46501578131,14787.64256590476,33657.731004015965,0,LP,0.010441199992783368,8.86402062860725e-13,0
load_scenario_selector,val_june,validation,2025-06-08,mean14,1781.3549957153423,2171.0779953894194,87309.43287990359,19.011776857142877,59334.63628437321,131.58670150204773,59466.22298587526,17139.885046746625,1625.3386999999998,15934.457598109344,12556.1599547619,59186.64691044532,3,LP,0.007150799996452406,9.094947017729282e-13,0
load_scenario_selector,val_june,validation,2025-06-09,mean7,2171.0779953894194,2158.59677504762,85334.18861487477,26.182083523809524,59571.859690602345,184.1079778854762,59755.96766848782,9959.425201823638,981.6363156096456,18409.629189155778,14923.032741523808,59765.1704544832,2,LP,0.0081443999952171,6.821210263296962e-13,0
load_scenario_selector,val_june,validation,2025-06-10,mean14,2158.59677504762,2282.374572296297,86176.37660726983,0.0,59713.082938102925,0.0,59713.082938102925,10252.144226726634,458.2999333333329,19663.622086067015,15816.133872190474,59622.089392400274,0,LP,0.005717799998819828,9.094947017729282e-13,0
load_scenario_selector,val_june,validation,2025-06-11,mean14,2282.374572296297,2422.400642355556,86705.77607239976,2.011921428571327,60127.55665910553,13.950663185713582,60141.50732229125,6121.284084507943,0.0,23031.758576844204,18529.700984190473,60036.69404565126,1,LP,0.007329400017624721,8.526512829121202e-13,0
load_scenario_selector,val_june,validation,2025-06-12,mean14,2422.400642355556,2566.014159001057,87405.72464227278,0.0,61047.29657165055,0.0,61047.29657165055,10741.502776256322,448.5068666666666,19126.691584397413,15363.368018380952,60941.053446238955,0,LP,0.007411700004013255,8.526512829121202e-13,0
load_scenario_selector,val_june,validation,2025-06-13,blend75,2566.014159001057,2575.636351815873,39993.47707032922,0.0,20220.095187158433,0.0,20220.095187158433,1688.8545744209307,7530.468017149913,12737.793711710761,10308.952932952381,20214.55255151454,0,LP,0.00868379999883473,8.526512829121202e-13,0
load_scenario_selector,val_june,validation,2025-06-14,blend75,2575.636351815873,2621.9770834973533,40172.09122567902,0.0,20784.940867068566,0.0,20784.940867068566,1738.87475361905,9878.701323561436,12207.714420974724,9846.54202247619,20758.379257520417,0,LP,0.009003300016047433,9.094947017729282e-13,0
load_scenario_selector,val_june,validation,2025-06-15,mean14,2621.9770834973533,3334.1899856793657,88525.13867581423,0.0,61606.59337067426,0.0,61606.59337067426,13313.132068965322,298.84709999999995,19185.229271325097,14899.044097809523,61082.37307022076,0,LP,0.006602399982511997,9.094947017729282e-13,0
load_scenario_selector,val_june,validation,2025-06-16,mean14,3334.1899856793657,3177.1414284984144,87140.94532746737,0.0,61555.62243558561,0.0,61555.62243558561,10758.201807617877,134.01041666666652,19452.75783146855,15898.077544952379,61671.98245995073,0,LP,0.009853600000496954,9.663381206337363e-13,0
load_scenario_selector,val_june,validation,2025-06-17,mean14,3177.1414284984144,2714.8833426867736,86297.67253812814,0.0,60468.10706902235,0.0,60468.10706902235,8369.884734480891,194.24276666666685,18487.189987075828,15390.656166761903,60812.842392565064,0,LP,0.008841999981086701,9.094947017729282e-13,0
load_scenario_selector,val_june,validation,2025-06-18,blend75,2714.8833426867736,2937.999764022223,87126.21517493474,0.0,61091.04898500141,0.0,61091.04898500141,12576.247313743686,88.67290000000003,17537.3646420482,14004.460580857141,60926.37902581689,0,LP,0.011834200005978346,9.094947017729282e-13,0
load_scenario_selector,val_june,validation,2025-06-19,blend75,2937.999764022223,2684.164723368255,85092.00716025515,48.66240171428569,58607.01954197409,334.32397563485705,58941.34351760895,12107.903878134048,1556.9697499999997,18130.22773907348,14913.936005238093,59125.91189372236,2,LP,0.009661699994467199,9.094947017729282e-13,0
load_scenario_selector,val_june,validation,2025-06-20,blend75,2684.164723368255,2884.6010395206395,36665.507066768965,0.0,18800.403217125775,0.0,18800.403217125775,1407.5243536190487,10477.990975604942,11573.780015830685,9194.36912828571,18688.32398949587,0,LP,0.009085500001674518,9.094947017729282e-13,0
load_scenario_selector,val_june,validation,2025-06-21,fixed,2884.6010395206395,3273.515645382012,35235.27619894768,0.0,18131.29863530414,0.0,18131.29863530414,1657.1340441904772,11555.502995288654,12304.608495754257,9616.709736285711,17917.950534608626,0,MILP,0.1731617999903392,2.5579538487363607e-12,0
load_scenario_selector,val_august,validation,2025-08-18,mean14,2178.160729337569,2134.924192117462,72442.89799171193,102.00601809523812,52944.055423831145,860.0659960050001,53804.12141983614,2419.521094069376,2044.6419833333339,19608.09578545208,15921.470469714286,53837.102466610326,4,LP,0.009030699991853908,8.668621376273222e-13,0
load_scenario_selector,val_august,validation,2025-08-19,blend25,2134.924192117462,1852.4128791502637,72476.0952575191,115.82866466666655,52992.840924747776,987.5119954816656,53980.352920229445,2158.272145105235,2802.007333333332,18780.23460746149,15466.250213714286,54194.672711890045,4,LP,0.005830400012200698,8.526512829121202e-13,0
load_scenario_selector,val_august,validation,2025-08-20,blend25,1852.4128791502637,1630.2109173555552,73022.4922076414,2099.437016692366,53892.36097576013,14325.492527673803,68217.85350343393,808.9396933368596,0.0,20327.79068392358,16665.492219593347,68391.10742832224,13,LP,0.009310699999332428,8.810729923425242e-13,0
load_scenario_selector,val_august,validation,2025-08-21,mean14,1630.2109173555552,1854.96182146032,74223.70503470546,0.0,53883.7995030932,0.0,53883.7995030932,2687.1381331663724,1929.3087967125177,18739.809514731336,14976.969893238094,53712.430029038245,0,LP,0.009395400003995746,9.094947017729282e-13,0
load_scenario_selector,val_august,validation,2025-08-22,mean14,1854.96182146032,1486.6533281999998,40281.695549542856,33.57257334380829,22750.17936909998,68.55519476805651,22818.734563868038,84.03061076190511,16781.78014360964,13422.976907628456,11204.088939113335,23037.665879588687,1,MILP,0.17453829999431036,1.8758328224066645e-12,0
load_scenario_selector,val_august,validation,2025-08-23,mean14,1486.6533281999998,1916.1332087280398,40891.314579572376,0.0,22721.348995981534,0.0,22721.348995981534,435.34812995532053,15031.781901650791,13198.139502584363,10303.961104618096,22466.548514586484,0,MILP,0.1649465000082273,1.0231815394945443e-12,0
load_scenario_selector,val_august,validation,2025-08-24,blend50,1916.1332087280398,2100.0782866380923,76246.48264255248,0.0,54880.0607335311,0.0,54880.0607335311,4555.729334720753,3961.3699964362127,20159.175041806,16163.381213743813,54740.8291401251,0,LP,0.010508700011996552,7.958078640513122e-13,0
load_scenario_selector,val_august,validation,2025-08-25,mean7,2100.0782866380923,1707.2043083703695,76191.10289141079,194.44487727809246,55318.17323869997,1651.7392593657878,56969.91249806576,1195.8901647724842,920.9743325373406,20258.85702712286,16763.26077241047,57274.052450694406,3,LP,0.00899030000437051,9.094947017729282e-13,0
load_scenario_selector,val_august,validation,2025-08-26,mean7,1707.2043083703695,2289.7248573343904,77758.3581165138,0.0,55592.012127663096,0.0,55592.012127663096,5241.180835753079,2647.3793983303935,20087.952658049377,15746.97315895238,55149.310345313475,0,LP,0.00617390000843443,9.094947017729282e-13,0
load_scenario_selector,val_august,validation,2025-08-27,mean14,2289.7248573343904,1885.1668969915347,76984.80180751323,16.225255619048085,55440.75394942533,134.3372614190515,55575.09121084438,3149.6734141904726,2413.5014,20462.134455703705,16938.431073428572,55885.81144658826,2,LP,0.009695100015960634,7.673861546209082e-13,0
load_scenario_selector,val_august,validation,2025-08-28,mean14,1885.1668969915347,1928.8909241407414,76463.18450198119,46.880709523809514,55493.47493569688,388.3171611380952,55881.79209683497,1681.3897400482101,0.0,21165.941387837738,17105.060899714284,55847.811777843344,3,LP,0.010619400010909885,8.242295734817162e-13,0
load_scenario_selector,val_august,validation,2025-08-29,blend25,1928.8909241407414,1866.290473920636,41237.63937088066,0.0,23120.33783671424,0.0,23120.33783671424,904.8304804761917,15146.546366019988,14144.118839908288,11513.07666552381,23157.77646634647,0,MILP,0.15387119998922572,3.98535525568554e-12,0
load_scenario_selector,val_august,validation,2025-08-30,blend25,1866.290473920636,1689.707418210582,41400.99250693474,0.0,23603.324610155098,0.0,23603.324610155098,656.3387843856564,19903.184363728393,13093.022503296883,10764.272977809524,23707.366684393004,0,MILP,0.17067479999968782,1.8701484805205836e-12,0
load_scenario_selector,val_august,validation,2025-08-31,blend75,1689.707418210582,2395.7523527111116,78286.2489625291,26.50513619047615,55954.91426613444,218.3203532838092,56173.23461941825,4539.249831626106,2629.044000000001,20328.403908998236,15830.566725238095,55635.309574496314,3,LP,0.007702600007178262,9.348077867343818e-13,0
load_scenario_selector,eval_september,evaluation,2025-09-10,mean14,4786.2408636984155,4596.088809841269,67860.3791468054,968.5033833333317,45661.13760540146,5167.422119424991,50828.55972482645,3864.563686658431,0.0,20102.405483956492,16454.085290476192,50962.35855369256,7,LP,0.008139299985487014,9.094947017729282e-13,0
load_scenario_selector,eval_september,evaluation,2025-09-11,mean14,4596.088809841269,4802.58733751852,69292.72779655732,0.0,45546.34378408827,0.0,45546.34378408827,7376.39198123692,4680.02805,18707.227931987065,14967.005949999997,45406.387858216054,0,LP,0.010372500022640452,8.952838470577262e-13,0
load_scenario_selector,eval_september,evaluation,2025-09-12,blend75,4802.58733751852,5090.179315724865,35096.855935757136,0.0,17572.68698908223,0.0,17572.68698908223,1114.4127548571428,19762.82313299236,12679.637197483831,10011.673349576191,17423.83603172712,0,MILP,0.13495659999898635,1.8189894035458565e-12,0
load_scenario_selector,eval_september,evaluation,2025-09-13,blend75,5090.179315724865,5450.036683296296,35155.667926419046,0.0,17568.39046904141,0.0,17568.39046904141,725.114016449148,23653.009371646087,12876.691706190477,10106.248651199998,17384.912017235456,0,MILP,0.11654069999349304,1.6370904631912708e-11,0
load_scenario_selector,eval_september,evaluation,2025-09-14,mean14,5450.036683296296,4949.312271687833,68050.33159419635,0.0,45840.92316843022,0.0,45840.92316843022,4723.577254285706,146.7241269077006,18586.091755002944,15505.386292,46190.58684887534,0,LP,0.008355099998880178,1.0231815394945443e-12,0
load_scenario_selector,eval_september,evaluation,2025-09-15,mean14,4949.312271687833,4326.602948687832,66921.22535782833,0.0,44414.88048162858,0.0,44414.88048162858,5398.135520412695,3405.924111568486,19003.01833270429,15952.883240190476,44841.78119317119,0,LP,0.008808899990981445,7.105427357601002e-13,0
load_scenario_selector,eval_september,evaluation,2025-09-16,mean7,4326.602948687832,3962.9858893227524,67094.93344657966,0.0,45286.91631754319,0.0,45286.91631754319,2963.7135246208118,1430.3384217530897,18612.457212110516,15403.345695238095,45541.503483439636,0,LP,0.008495299989590421,7.673861546209082e-13,0
load_scenario_selector,eval_september,evaluation,2025-09-17,mean7,3962.9858893227524,4272.116691571428,68302.34126374603,7.62916666666672,45573.89542539511,38.19542291666694,45612.090848311775,4246.706717246327,0.0,20131.197848118747,16028.05253495238,45395.62219724389,1,LP,0.009165600000414997,9.094947017729282e-13,0
load_scenario_selector,eval_september,evaluation,2025-09-18,mean7,4272.116691571428,4102.204983957672,68082.89330037507,0.0,44899.28540532378,0.0,44899.28540532378,4103.582394669018,1526.2655031651957,19210.078014350383,15713.08372847619,45017.00756380098,0,LP,0.009168699994916096,9.094947017729282e-13,0
load_scenario_selector,eval_september,evaluation,2025-09-19,mean14,4102.204983957672,4564.305045068782,34833.502167554376,0.0,17132.305999734002,0.0,17132.305999734002,480.1960529276891,15281.194618636091,13446.67960170488,10475.92042238095,16885.578358167637,0,MILP,0.12109980001696385,4.26957234998958e-12,0
load_scenario_selector,eval_september,evaluation,2025-09-20,mean14,4564.305045068782,4661.9370001481475,34487.887795937684,0.0,16765.05231045667,0.0,16765.05231045667,605.289947142857,15593.405164015287,13452.053641446206,10808.294689999999,16713.432831326885,0,MILP,0.12962479999987409,1.6200374375330284e-12,0
load_scenario_selector,eval_september,evaluation,2025-09-21,mean14,4661.9370001481475,4208.748330640212,70788.86990714168,0.0,47537.38767051829,0.0,47537.38767051829,6213.7610405784835,3430.7977519188707,17182.59702035861,14325.773389047617,47853.01743398422,0,LP,0.008277299988549203,7.815970093361102e-13,0
load_scenario_selector,eval_september,evaluation,2025-09-22,mean14,4208.748330640212,3246.7626313650803,68412.61941312875,0.0,45921.09019542622,0.0,45921.09019542622,2734.205888627871,2524.7006999999994,17923.579318500877,15383.886377333334,46598.27942718989,0,LP,0.009933199995430186,8.881784197001252e-13,0
load_scenario_selector,eval_september,evaluation,2025-09-23,mean14,3246.7626313650803,2999.5005294867733,70378.57645930159,0.0,46536.67237080389,0.0,46536.67237080389,2919.963198380948,1785.7420661846013,19888.37633206937,16332.120720666664,46710.64026774936,0,LP,0.008624800015240908,9.094947017729282e-13,0
load_scenario_selector,eval_december,evaluation,2025-12-08,mean14,1451.3861965089911,1823.0339727153448,96889.40221220929,0.0,73396.71127566401,0.0,73396.71127566401,4305.996233497942,0.0,23166.90454452087,18430.70968247619,73092.82836129196,0,LP,0.005440499982796609,9.663381206337363e-13,0
load_scenario_selector,eval_december,evaluation,2025-12-09,mean14,1823.0339727153448,1681.167125725927,96867.09747589417,28.02018466666675,72639.9440290359,207.1730520160006,72847.1170810519,5211.0980025185145,0.0,23280.239756137566,18984.674364761908,72962.76684605089,2,LP,0.007299999997485429,9.094947017729282e-13,0
load_scenario_selector,eval_december,evaluation,2025-12-10,mean14,1681.167125725927,1640.7699979100528,96997.72461758376,0.0,73799.82804260356,0.0,73799.82804260356,4357.173235080536,0.0,22575.21226774133,18322.279351904766,73833.13721661389,0,LP,0.007060700008878484,9.094947017729282e-13,0
load_scenario_selector,eval_december,evaluation,2025-12-11,mean14,1640.7699979100528,1849.5066304476222,97452.91486830216,0.0,72544.99077349133,0.0,72544.99077349133,7013.5284114791275,0.0,22580.362039680185,18102.23028285714,72376.3585797028,0,LP,0.007306899991817772,9.094947017729282e-13,0
load_scenario_selector,eval_december,evaluation,2025-12-12,mean7,1849.5066304476222,1922.1565517195847,50946.63655140623,0.0,23518.60312390172,0.0,23518.60312390172,2015.804446546742,1328.8133463915274,20116.949189420335,16229.343914285711,23471.278828966562,0,LP,0.008835899992845953,1.0231815394945443e-12,0
load_scenario_selector,eval_december,evaluation,2025-12-13,mean7,1922.1565517195847,2001.8885422253966,51821.586006790116,0.0,24285.644954085,0.0,24285.644954085,2986.9171102692585,1132.38245,20168.390903854193,16264.637840666666,24233.28281312259,0,LP,0.008726400003070012,7.958078640513122e-13,0
load_scenario_selector,eval_december,evaluation,2025-12-14,mean14,2001.8885422253966,1739.627803660316,97981.36402969193,0.0,75080.75409603288,0.0,75080.75409603288,5070.020763092304,0.0,22992.927006885355,18860.305540285714,75298.08006313,0,LP,0.008010099991224706,6.821210263296962e-13,0
load_scenario_selector,eval_december,evaluation,2025-12-15,mean14,1739.627803660316,1911.330116133336,99872.19156622222,0.0,76565.54452005666,0.0,76565.54452005666,5856.481038444449,0.0,23113.791999396824,18567.639438285714,76424.23416077504,0,LP,0.008041900000534952,9.094947017729282e-13,0
load_scenario_selector,eval_december,evaluation,2025-12-16,blend75,1911.330116133336,1830.002305755558,99682.91976615167,0.0,75884.50974272215,0.0,75884.50974272215,6019.67397259612,0.0,22728.15520822222,18483.000748,75951.18411154559,0,LP,0.008367799979168922,9.094947017729282e-13,0
load_scenario_selector,eval_december,evaluation,2025-12-17,mean7,1830.002305755558,1875.848881186245,99301.84177987183,0.0,75837.82804770386,0.0,75837.82804770386,6848.438154174018,0.0,22212.077058650197,17950.520499619044,75800.32881557006,0,LP,0.006522099982248619,1.0231815394945443e-12,0
load_scenario_selector,eval_december,evaluation,2025-12-18,mean7,1875.848881186245,1865.7872980433888,98744.06427248205,0.0,74648.42216844569,0.0,74648.42216844569,6997.454446426801,0.0,23102.096232721928,18721.753373333333,74656.6578760956,0,LP,0.008388300018850714,9.094947017729282e-13,0
load_scenario_selector,eval_december,evaluation,2025-12-19,mean14,1865.7872980433888,1694.2762466719578,52224.09750531099,0.0,24123.14758611462,0.0,24123.14758611462,3934.652207141687,1810.65698271605,19603.984008881824,16033.58699342857,24235.073125573846,0,LP,0.0081443999952171,1.0231815394945443e-12,0
load_scenario_selector,eval_december,evaluation,2025-12-20,mean14,1694.2762466719578,1872.7814958687843,52488.170953038214,0.0,24201.309429357596,0.0,24201.309429357596,3795.830902636096,1821.318116666667,20284.289260306876,16269.619576571426,24085.80336836512,0,LP,0.007891999994171783,9.094947017729282e-13,0
load_scenario_selector,eval_december,evaluation,2025-12-21,mean14,1872.7814958687843,1866.898438401062,97965.79764183186,0.0,74285.28370205458,0.0,74285.28370205458,4540.82290248089,0.0,23118.3559179224,18731.163045238092,74290.10233058085,0,LP,0.00764960001106374,9.094947017729282e-13,0
joint_scenario_selector,dev_march,development,2025-03-07,mean7,1607.6682326867735,1808.2773627661372,34204.04107473368,0.0,14122.63898379,0.0,14122.63898379,550.6903033004121,9489.951768295117,16108.23817228101,12867.124702476189,14012.775142940625,0,MILP,0.19665600001462735,3.467448550509289e-12,0
joint_scenario_selector,dev_march,development,2025-03-08,mean7,1808.2773627661372,1746.895154250794,32960.675490697235,0.0,13590.144166921504,0.0,13590.144166921504,530.8883921446202,10478.911097945915,15489.37090317813,12601.634419238095,13623.13936746744,0,MILP,0.1434249000158161,1.8189894035458565e-12,0
joint_scenario_selector,dev_march,development,2025-03-09,mean7,1746.895154250794,1557.369274065611,76853.87114620223,0.0,48585.780498432374,0.0,48585.780498432374,7742.26806506878,2093.227828646677,20291.702603439157,16606.85240095238,48719.47738473038,0,LP,0.008587100019212812,9.094947017729282e-13,0
joint_scenario_selector,dev_march,development,2025-03-10,mean14,1557.369274065611,1492.0528197248711,75472.53048442797,0.0,49243.913727831954,0.0,49243.913727831954,3048.439095282769,360.69671666666625,21474.252796764256,17452.929574285714,49291.085679384676,0,LP,0.008621700020739809,6.821210263296962e-13,0
joint_scenario_selector,dev_march,development,2025-03-11,mean14,1492.0528197248711,1660.3619091830622,75212.64844544501,0.0,48126.316245688184,0.0,48126.316245688184,5785.330828725446,1440.661016666667,20506.629576529103,16458.891776476194,48006.740421923525,0,LP,0.007861099991714582,7.736034035588091e-13,0
joint_scenario_selector,dev_march,development,2025-03-12,mean14,1660.3619091830622,1461.79973104127,74725.50240643973,0.0,46963.13106840106,0.0,46963.13106840106,6599.761112459718,2063.319184865368,20029.43887425751,16402.551448476195,47102.55174998604,0,LP,0.007376299996394664,9.094947017729282e-13,0
joint_scenario_selector,dev_march,development,2025-03-13,mean14,1461.79973104127,1411.4148678222232,74105.09665238565,31.119295977141405,47584.970061691936,193.14775464432972,47778.117816336264,2413.5683936213895,0.0,22223.031131430926,18046.00159335619,47814.37847979235,2,LP,0.0067605999938678,8.588685318500211e-13,0
joint_scenario_selector,dev_march,development,2025-03-14,mean14,1411.4148678222232,1920.35807457037,32440.35028776249,0.0,13099.816045592132,0.0,13099.816045592132,354.032023113465,12614.122854704287,15709.055476516165,12266.28604990476,12828.931978068944,0,MILP,0.16511060000630096,2.021099337273174e-12,0
joint_scenario_selector,dev_march,development,2025-03-15,mean14,1920.35807457037,1370.7079328285708,31490.085345136977,0.0,13136.119229275908,0.0,13136.119229275908,567.2663150476187,7657.394756388007,14926.232901415637,12584.933777714285,13435.29105317526,0,MILP,0.16246049999608658,8.526512829121202e-13,0
joint_scenario_selector,dev_march,development,2025-03-16,mean14,1370.7079328285708,1838.5584962412745,73812.72461107819,0.0,46171.064292937954,0.0,46171.064292937954,5512.903254158728,488.8266500000001,21257.27508691946,16797.327313333335,45840.5720232838,0,LP,0.006711299996823072,1.0231815394945443e-12,0
